cd_code;cd_codeext;cd_etiquet;cd_cd_code;cd_r1_code;cd_r2_code;cd_r3_code;cd_r4_code;cd_prop;cd_gest;cd_user;cd_proptyp;cd_statut;cd_etat;cd_dateaig;cd_dateman;cd_datemes;cd_avct;cd_type;cd_dia_int;cd_dia_ext;cd_color;cd_long;cd_nbcable;cd_occup;cd_comment;cd_creadat;cd_majdate;cd_majsrc;cd_abddate;cd_abdsrc
436248;;;;SFR_COLL;DSP MAJ - IRISE;T94;065;OR6;OR21;OR21;LOC;MCO;OK;;;;E;;;;;26,76149286650;;;;28/06/2013;;;;
436249;;;;SFR_COLL;DSP MAJ - IRISE;T94;065;OR6;OR21;OR21;LOC;MCO;OK;;;;E;;;;;74,47003036870;;;;28/06/2013;;;;
436265;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,21143790127;;;;04/05/2010;;;;
436266;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,79085128022;;;;04/05/2010;;;;
436267;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;85,02720081630;;;;05/07/2013;;;;
436268;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,75876396775;;;;05/07/2013;;;;
436269;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,75876396775;;;;05/07/2013;;;;
436270;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,75876396775;;;;05/07/2013;;;;
436271;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,75876396775;;;;05/07/2013;;;;
436272;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR257;OR21;OR21;CST;MCO;OK;;;;E;;;;;203,02632899600;;;;05/07/2013;;;;
436274;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,44839637894;;;;05/07/2013;;;;
436275;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,44839637894;;;;05/07/2013;;;;
436276;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,44839637894;;;;05/07/2013;;;;
436277;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,44839637894;;;;05/07/2013;;;;
436278;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,04122413291;;;;05/07/2013;;;;
436279;;;;SFR_COLL;DSP MAJ - IRISE;T93;055;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;66,07682474970;;;;05/07/2013;;;;
436281;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR257;OR21;OR21;CST;MCO;OK;;;;E;;;;;166,96753567300;;;;04/05/2010;;;;
436283;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;122,24187833000;;;;04/05/2010;;;;
436284;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;221,08663095600;;;;04/05/2010;;;;
436285;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;47,10702966110;;;;04/05/2010;;;;
436289;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;73,55102321310;;;;05/07/2013;;;;
436290;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;73,55102321310;;;;05/07/2013;;;;
437213;;;;SFR_COLL;DSP MAJ - IRISE;T78;586;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;691,45010457000;;;;09/03/2010;;;;
437214;;;;SFR_COLL;DSP MAJ - IRISE;T78;586;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;691,45010457000;;;;09/03/2010;;;;
437215;;;;SFR_COLL;DSP MAJ - IRISE;T78;586;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;0,93414127411;;;;09/03/2010;;;;
437218;;;;SFR_COLL;DSP MAJ - IRISE;T78;646;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;10,99325046040;;;;09/03/2010;;;;
437219;;;;SFR_COLL;DSP MAJ - IRISE;T78;646;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;10,99325046040;;;;09/03/2010;;;;
437220;;;;SFR_COLL;DSP MAJ - IRISE;T78;646;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;10,99325046040;;;;09/03/2010;;;;
437221;;;;SFR_COLL;DSP MAJ - IRISE;T91;377;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;11,20214006830;;;;02/05/2013;;;;
437222;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;3,21301435184;;;;08/07/2013;;;;
437223;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;113,88063144500;;;;08/07/2013;;;;
437224;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;113,88063144500;;;;08/07/2013;;;;
437225;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;180,25353555400;;;;08/07/2013;;;;
436924;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;97,64397968420;;;;04/07/2013;;;;
436925;;;;SFR_COLL;DSP MAJ - IRISE;T92;071;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;10,18741749030;;;;02/07/2013;;;;
436928;;;;SFR_COLL;DSP MAJ - IRISE;T93;030;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;72,57630056460;;;;05/07/2013;;;;
436929;;;;SFR_COLL;DSP MAJ - IRISE;T93;030;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;72,57630056460;;;;05/07/2013;;;;
436930;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;18,46748248660;;;;08/07/2013;;;;
436931;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;18,46748248660;;;;08/07/2013;;;;
436932;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;32,44773531060;;;;08/07/2013;;;;
436933;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;32,44773531060;;;;08/07/2013;;;;
436934;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;32,44773531060;;;;08/07/2013;;;;
436935;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;57,81118281080;;;;04/07/2013;;;;
436938;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;19,85500509980;;;;04/07/2013;;;;
436939;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;19,85500509980;;;;04/07/2013;;;;
436940;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;225,69717212700;;;;04/07/2013;;;;
436941;;;;SFR_COLL;DSP MAJ - IRISE;T92;063;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;138,52521277700;;;;17/03/2010;;;;
436942;;;;SFR_COLL;DSP MAJ - IRISE;T92;063;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;138,52521277700;;;;17/03/2010;;;;
435671;;;;SFR_COLL;DSP MAJ - IRISE;T92;035;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,41140212325;;;;02/07/2013;;;;
435672;;;;SFR_COLL;DSP MAJ - IRISE;T92;035;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;7,23385098527;;;;02/07/2013;;;;
435673;;;;SFR_COLL;DSP MAJ - IRISE;T92;035;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;7,23385098527;;;;02/07/2013;;;;
435674;;;;SFR_COLL;DSP MAJ - IRISE;T92;035;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;7,23385098527;;;;02/07/2013;;;;
435675;;;;SFR_COLL;DSP MAJ - IRISE;T92;035;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;7,23385098527;;;;02/07/2013;;;;
435676;;;;SFR_COLL;DSP MAJ - IRISE;T92;035;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;7,23385098527;;;;02/07/2013;;;;
435677;;;;SFR_COLL;DSP MAJ - IRISE;T92;035;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;16,72249550470;;;;02/07/2013;;;;
435678;;;;SFR_COLL;DSP MAJ - IRISE;T92;035;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;16,72249550470;;;;02/07/2013;;;;
435679;;;;SFR_COLL;DSP MAJ - IRISE;T93;046;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,22716313861;;;;05/07/2013;;;;
435680;;;;SFR_COLL;DSP MAJ - IRISE;T93;046;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,08097896211;;;;05/07/2013;;;;
435681;;;;SFR_COLL;DSP MAJ - IRISE;T93;046;OR257;OR21;OR21;CST;MCO;OK;;;;E;;;;;80,68014271980;;;;05/07/2013;;;;
435682;;;;SFR_COLL;DSP MAJ - IRISE;T93;046;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;636,43087112200;;;;05/07/2013;;;;
435683;;;;SFR_COLL;DSP MAJ - IRISE;T93;046;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;636,43087112200;;;;05/07/2013;;;;
435684;;;;SFR_COLL;DSP MAJ - IRISE;T94;071;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;148,72777893400;;;;27/06/2013;;;;
435685;;;;SFR_COLL;DSP MAJ - IRISE;T93;048;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;8,32974787330;;;;05/07/2013;;;;
435686;;;;SFR_COLL;DSP MAJ - IRISE;T93;048;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;8,32974787330;;;;05/07/2013;;;;
435687;;;;SFR_COLL;DSP MAJ - IRISE;T93;048;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,86194713179;;;;05/07/2013;;;;
435689;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR4;OR21;OR21;LOC;MCO;OK;;;;E;;;;;461,99816685300;;;;05/07/2013;;;;
435690;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,70416058257;;;;05/07/2013;;;;
435693;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR255;OR21;OR21;LOC;MCO;OK;;;;E;;;;;262,65061196600;;;;02/07/2013;;;;
435694;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,28383482789;;;;02/07/2013;;;;
435695;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,72893710743;;;;02/07/2013;;;;
435696;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,72893710743;;;;02/07/2013;;;;
435697;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;530,75708264200;;;;02/07/2013;;;;
435698;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;146,24692316900;;;;02/07/2013;;;;
435699;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;146,24692316900;;;;02/07/2013;;;;
435702;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,58041267899;;;;27/06/2013;;;;
435703;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,58041267899;;;;27/06/2013;;;;
435704;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,01281326532;;;;02/07/2013;;;;
435705;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,01281326532;;;;02/07/2013;;;;
435706;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;92,06350369140;;;;02/07/2013;;;;
435707;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;92,06350369140;;;;02/07/2013;;;;
436291;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;73,55102321310;;;;05/07/2013;;;;
436292;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;73,55102321310;;;;05/07/2013;;;;
436293;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;92,61771005460;;;;05/07/2013;;;;
436294;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;92,61771005460;;;;05/07/2013;;;;
436295;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;92,61771005460;;;;05/07/2013;;;;
436296;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;92,61771005460;;;;05/07/2013;;;;
436297;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,59778514906;;;;05/07/2013;;;;
436298;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,59778514906;;;;05/07/2013;;;;
436299;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,59778514906;;;;05/07/2013;;;;
436300;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;24,17460140480;;;;05/07/2013;;;;
436301;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,41242993166;;;;05/07/2013;;;;
436302;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,41242993166;;;;05/07/2013;;;;
436303;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;69,75327704330;;;;05/07/2013;;;;
436304;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;69,75327704330;;;;05/07/2013;;;;
436305;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,49488804932;;;;15/04/2010;;;;
436306;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,49488804932;;;;15/04/2010;;;;
436307;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;143,62359809600;;;;04/05/2010;;;;
436308;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;143,62359809600;;;;04/05/2010;;;;
436309;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,73869903951;;;;04/05/2010;;;;
436310;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,73869903951;;;;04/05/2010;;;;
436943;;;;SFR_COLL;DSP MAJ - IRISE;T92;063;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,85109880330;;;;17/03/2010;;;;
436944;;;;SFR_COLL;DSP MAJ - IRISE;T92;063;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,85109880330;;;;17/03/2010;;;;
436948;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,70955055166;;;;02/07/2013;;;;
436949;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,70955055166;;;;02/07/2013;;;;
436950;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,70955055166;;;;02/07/2013;;;;
436951;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,49916055943;;;;02/07/2013;;;;
436952;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,49916055943;;;;02/07/2013;;;;
436953;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,71748326706;;;;02/07/2013;;;;
436954;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,71748326706;;;;02/07/2013;;;;
437321;;;;SFR_COLL;DSP MAJ - IRISE;T94;065;OR6;OR21;OR21;LOC;MCO;OK;;;;E;;;;;238,05538836400;;;;28/06/2013;;;;
437322;;;;SFR_COLL;DSP MAJ - IRISE;T94;065;OR6;OR21;OR21;LOC;MCO;OK;;;;E;;;;;37,73005955470;;;;28/06/2013;;;;
437323;;;;SFR_COLL;DSP MAJ - IRISE;T94;065;OR6;OR21;OR21;LOC;MCO;OK;;;;E;;;;;36,21863575670;;;;28/06/2013;;;;
437324;;;;SFR_COLL;DSP MAJ - IRISE;T94;065;OR6;OR21;OR21;LOC;MCO;OK;;;;E;;;;;57,05450201480;;;;28/06/2013;;;;
437325;;;;SFR_COLL;DSP MAJ - IRISE;T94;065;OR6;OR21;OR21;LOC;MCO;OK;;;;E;;;;;85,75452413010;;;;28/06/2013;;;;
437326;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,83423907048;;;;05/07/2013;;;;
437327;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,83423907048;;;;05/07/2013;;;;
437328;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,83423907048;;;;05/07/2013;;;;
437329;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,83423907048;;;;05/07/2013;;;;
437330;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;108,32326676300;;;;05/07/2013;;;;
437331;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;108,32326676300;;;;05/07/2013;;;;
437332;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;108,32326676300;;;;05/07/2013;;;;
437333;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;108,32326676300;;;;05/07/2013;;;;
437334;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;83,03917903940;;;;05/07/2013;;;;
437335;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;83,03917903940;;;;05/07/2013;;;;
437336;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;83,03917903940;;;;05/07/2013;;;;
437337;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;83,03917903940;;;;05/07/2013;;;;
437338;;;;SFR_COLL;DSP MAJ - IRISE;T93;031;OR257;OR21;OR21;CST;MCO;OK;;;;E;;;;;98,47988321420;;;;05/07/2013;;;;
437339;;;;SFR_COLL;DSP MAJ - IRISE;T93;031;OR257;OR21;OR21;CST;MCO;OK;;;;E;;;;;140,05325909000;;;;05/07/2013;;;;
437340;;;;SFR_COLL;DSP MAJ - IRISE;T93;031;OR257;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,67082826105;;;;05/07/2013;;;;
437341;;;;SFR_COLL;DSP MAJ - IRISE;T93;031;OR257;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,76264510141;;;;05/07/2013;;;;
437342;;;;SFR_COLL;DSP MAJ - IRISE;T75;016;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,40120192143;;;;25/06/2013;;;;
3256376;;;;SFR_COLL;DSP MAJ - IRISE;T94;003;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;34,28508242880;;;;27/06/2013;;;;
3255103;;;;SFR_COLL;DSP MAJ - IRISE;T94;003;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;3,08341890452;;;;27/06/2013;;;;
3256064;;;;SFR_COLL;DSP MAJ - IRISE;T94;037;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;4,73623536694;;;;26/04/2010;;;;
3256062;;;;SFR_COLL;DSP MAJ - IRISE;T94;037;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;4,73623536694;;;;26/04/2010;;;;
435708;;;;SFR_COLL;DSP MAJ - IRISE;T94;076;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;532,30016553000;;;;18/08/2010;;;;
435709;;;;SFR_COLL;DSP MAJ - IRISE;T94;071;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;77,14668313850;;;;27/06/2013;;;;
435710;;;;SFR_COLL;DSP MAJ - IRISE;T94;071;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;77,14668313850;;;;27/06/2013;;;;
435711;;;;SFR_COLL;DSP MAJ - IRISE;T94;034;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,55662281880;;;;18/08/2010;;;;
435712;;;;SFR_COLL;DSP MAJ - IRISE;T94;034;OR257;OR21;OR21;CST;MCO;OK;;;;E;;;;;161,11892362700;;;;18/08/2010;;;;
435713;;;;SFR_COLL;DSP MAJ - IRISE;T94;058;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;15,35592666910;;;;27/06/2013;;;;
435714;;;;SFR_COLL;DSP MAJ - IRISE;T94;033;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;382,76973970500;;;;27/06/2013;;;;
435715;;;;SFR_COLL;DSP MAJ - IRISE;T94;033;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;113,05851636700;;;;27/06/2013;;;;
435716;;;;SFR_COLL;DSP MAJ - IRISE;T92;040;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,73782303010;;;;04/07/2013;;;;
435717;;;;SFR_COLL;DSP MAJ - IRISE;T92;040;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,76044232147;;;;04/07/2013;;;;
435718;;;;SFR_COLL;DSP MAJ - IRISE;T92;040;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,76044232147;;;;04/07/2013;;;;
436347;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,32497591716;;;;02/07/2013;;;;
436348;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,32497591716;;;;02/07/2013;;;;
436349;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,32497591716;;;;02/07/2013;;;;
436350;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,32497591716;;;;02/07/2013;;;;
436351;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,32497591716;;;;02/07/2013;;;;
436352;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,32497591716;;;;02/07/2013;;;;
436353;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,32497591716;;;;02/07/2013;;;;
436354;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,32497591716;;;;02/07/2013;;;;
436361;;;;SFR_COLL;DSP MAJ - IRISE;T93;055;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;18,56667419600;;;;05/07/2013;;;;
436362;;;;SFR_COLL;DSP MAJ - IRISE;T93;010;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,43314778612;;;;05/07/2013;;;;
436363;;;;SFR_COLL;DSP MAJ - IRISE;T93;010;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,43314778612;;;;05/07/2013;;;;
436364;;;;SFR_COLL;DSP MAJ - IRISE;T94;017;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;14,52163483060;;;;06/05/2010;;;;
436365;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,14430569027;;;;06/05/2010;;;;
436366;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,14430569027;;;;06/05/2010;;;;
436367;;;;SFR_COLL;DSP MAJ - IRISE;T94;073;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;52,66523507970;;;;06/05/2010;;;;
436368;;;;SFR_COLL;DSP MAJ - IRISE;T94;073;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;52,66523507970;;;;06/05/2010;;;;
436369;;;;SFR_COLL;DSP MAJ - IRISE;T94;038;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;71,13786387030;;;;07/05/2010;;;;
