cs_code;cs_nb_pas;cs_bp_code;cs_num;cs_type;cs_face;cs_rf_code;cs_comment;cs_creadat;cs_majdate;cs_majsrc;cs_abddate;cs_abdsrc
14620678;;12234762;;E;;RF192;;06/12/2019 00:00;;;;
14638208;;12242742;;E;;RF192;;07/12/2019 00:00;;;;
14639755;;12246900;;E;;RF192;;07/12/2019 00:00;;;;
15193022;;12536222;;E;;RF192;;27/01/2020 00:00;;;;
15208063;;12543553;;E;;RF192;;28/01/2020 00:00;;;;
15224386;;12542902;;E;;RF192;;29/01/2020 00:00;;;;
15450661;;12652343;;E;;RF192;;12/02/2020 00:00;;;;
15450670;;12652343;;E;;RF192;;12/02/2020 00:00;;;;
15463643;;12664515;;E;;RF192;;13/02/2020 00:00;;;;
15481175;;12664513;;E;;RF192;;13/02/2020 00:00;;;;
15941500;;12908049;;E;;RF192;;23/03/2020 00:00;;;;
16145363;;13017778;;E;;RF192;;09/04/2020 00:00;;;;
16214130;;13050099;;E;;RF192;;16/04/2020 00:00;;;;
16214131;;13050099;;E;;RF192;;16/04/2020 00:00;;;;
16360077;;13134897;;E;;RF192;;29/04/2020 00:00;;;;
16599814;;13272837;;E;;RF192;;19/05/2020 00:00;;;;
16599817;;13272837;;E;;RF192;;19/05/2020 00:00;;;;
17728694;;13834419;;E;;RF192;;03/08/2020 00:00;;;;
17810618;;3284447;;E;;RF192;;10/08/2020 00:00;;;;
17893517;;3284555;;E;;RF192;;16/08/2020 00:00;;;;
18346615;;3287114;;E;;RF192;;17/09/2020 00:00;;;;
18406664;;3289073;;E;;RF192;;21/09/2020 00:00;;;;
18489677;;3284379;;E;;RF192;;24/09/2020 00:00;;;;
18634933;;3288057;;E;;RF192;;02/10/2020 00:00;;;;
19151414;;3290635;;E;;RF192;;01/11/2020 00:00;;;;
19818292;;3291542;;E;;RF192;;10/12/2020 00:00;;;;
19988216;;11544178;;E;;RF192;;18/12/2020 00:00;;;;
20042290;;11489778;;E;;RF192;;22/12/2020 00:00;;;;
20042297;;11489778;;E;;RF192;;22/12/2020 00:00;;;;
20087734;;12625137;;E;;RF192;;24/12/2020 00:00;;;;
20089020;;12930749;;E;;RF192;;24/12/2020 00:00;;;;
20190578;;13352180;;E;;RF192;;03/01/2021 00:00;;;;
20190580;;13352180;;E;;RF192;;03/01/2021 00:00;;;;
20190582;;13352180;;E;;RF192;;03/01/2021 00:00;;;;
20200406;;11501641;;E;;RF192;;04/01/2021 00:00;;;;
20511419;;14928184;;E;;RF192;;21/01/2021 00:00;;;;
20677822;;14990258;;E;;RF192;;30/01/2021 00:00;;;;
20713021;;15007219;;E;;RF192;;02/02/2021 00:00;;;;
20801661;;15036337;;E;;RF192;;05/02/2021 00:00;;;;
20949576;;15080180;;E;;RF192;;13/02/2021 00:00;;;;
21160370;;15080180;;E;;RF192;;23/02/2021 00:00;;;;
21360096;;15194102;;E;;RF192;;04/03/2021 00:00;;;;
21429821;;15219062;;E;;RF192;;08/03/2021 00:00;;;;
21453503;;15231857;;E;;RF192;;09/03/2021 00:00;;;;
21489344;;15239541;;E;;RF192;;10/03/2021 00:00;;;;
21489352;;15239541;;E;;RF192;;10/03/2021 00:00;;;;
21640370;;4081110;;E;;RF192;;17/03/2021 00:00;;;;
21699919;;15301964;;E;;RF192;;19/03/2021 00:00;;;;
21774199;;15294578;;E;;RF192;;24/03/2021 00:00;;;;
21798769;;3285609;;E;;RF192;;25/03/2021 00:00;;;;
21895736;;15372035;;E;;RF192;;30/03/2021 00:00;;;;
21895740;;15372035;;E;;RF192;;30/03/2021 00:00;;;;
22464381;;3286343;;E;;RF192;;28/04/2021 00:00;;;;
22483953;;14989307;;E;;RF192;;29/04/2021 00:00;;;;
22497102;;15579377;;E;;RF192;;29/04/2021 00:00;;;;
22523588;;3290236;;E;;RF192;;30/04/2021 00:00;;;;
22759413;;15655217;;E;;RF192;;11/05/2021 00:00;;;;
22771270;;11499393;;E;;RF192;;11/05/2021 00:00;;;;
22789820;;5958993;;E;;RF192;;12/05/2021 00:00;;;;
23290947;;3287605;;E;;RF192;;04/06/2021 00:00;;;;
24363589;;16169473;;E;;RF192;;21/07/2021 00:00;;;;
24446172;;3286214;;E;;RF192;;26/07/2021 00:00;;;;
24627902;;3289358;;E;;RF192;;02/08/2021 00:00;;;;
25302780;;16430287;;E;;RF192;;02/09/2021 00:00;;;;
25479732;;4951185;;E;;RF192;;09/09/2021 00:00;;;;
25519424;;16489781;;E;;RF192;;10/09/2021 00:00;;;;
25596853;;11331381;;E;;RF192;;15/09/2021 00:00;;;;
25613809;;3289389;;E;;RF192;;15/09/2021 00:00;;;;
25652210;;3289398;;E;;RF192;;16/09/2021 00:00;;;;
25652219;;3289398;;E;;RF192;;16/09/2021 00:00;;;;
27167413;;3286701;;E;;RF192;;03/11/2021 00:00;;;;
27600056;;11785816;;E;;RF192;;18/11/2021 00:00;;;;
27823419;;3285608;;E;;RF192;;23/11/2021 00:00;;;;
27882612;;17224177;;E;;RF192;;24/11/2021 00:00;;;;
29887412;;17677942;;E;;RF192;;14/01/2022 00:00;;;;
30496702;;17792178;;E;;RF192;;31/01/2022 00:00;;;;
30775120;;17831543;;E;;RF192;;07/02/2022 00:00;;;;
39025335;;12625777;;E;;RF192;;29/09/2022 00:00;;;;
39185334;;15510593;;E;;RF192;;03/10/2022 00:00;;;;
39343100;;12542904;;E;;RF192;;06/10/2022 00:00;;;;
39365830;;12675057;;E;;RF192;;07/10/2022 00:00;;;;
39397181;;16275059;;E;;RF192;;07/10/2022 00:00;;;;
39429493;;13026418;;E;;RF192;;10/10/2022 00:00;;;;
39995269;;12661635;;E;;RF192;;26/10/2022 00:00;;;;
40073339;;13181634;;E;;RF192;;27/10/2022 00:00;;;;
40737980;;12664515;;E;;RF192;;17/11/2022 00:00;;;;
40738614;;12664515;;E;;RF192;;17/11/2022 00:00;;;;
44105020;;20686898;;E;;RF192;;03/02/2023 00:00;;;;
44133182;;20694263;;E;;RF192;;06/02/2023 00:00;;;;
44291903;;20705143;;E;;RF192;;07/02/2023 00:00;;;;
45126770;;20898100;;E;;RF192;;07/03/2023 00:00;;;;
47401329;;3290488;;E;;RF192;;15/05/2023 00:00;;;;
8259146;;8858081;;E;;RF192;;01/08/2017 00:00;;;;
48128378;;21433780;;E;;RF192;;01/06/2023 00:00;;;;
1748054;;3286558;;E;;RF192;;04/01/2002 00:00;;;;
1760362;;3284910;;E;;RF192;;22/01/2003 00:00;;;;
1761653;;3286166;;E;;RF192;;18/04/2002 00:00;;;;
1761722;;3290872;;E;;RF192;;20/06/2002 00:00;;;;
1761926;;3285391;;E;;RF192;;23/04/2002 00:00;;;;
1761944;;3285477;;E;;RF192;;23/04/2002 00:00;;;;
1762137;;3287234;;E;;RF192;;20/06/2002 00:00;;;;
1762458;;3286164;;E;;RF192;;23/07/2003 00:00;;;;
1762602;;3290549;;E;;RF192;;24/09/2002 00:00;;;;
1762628;;3290549;;E;;RF192;;24/09/2002 00:00;;;;
1762822;;3289675;;E;;RF192;;24/06/2002 00:00;;;;
1762962;;3291620;;E;;RF192;;06/08/2002 00:00;;;;
1767067;;3290265;;E;;RF192;;24/07/2002 00:00;;;;
1768653;;3291509;;E;;RF192;;09/08/2002 00:00;;;;
1768672;;3291481;;E;;RF192;;09/08/2002 00:00;;;;
1769076;;3288607;;E;;RF192;;04/10/2002 00:00;;;;
1769592;;3289408;;E;;RF192;;04/10/2002 00:00;;;;
1769598;;3289408;;E;;RF192;;04/10/2002 00:00;;;;
1769629;;3289047;;E;;RF192;;04/10/2002 00:00;;;;
1769642;;3289047;;E;;RF192;;04/10/2002 00:00;;;;
1769681;;3289099;;E;;RF192;;04/10/2002 00:00;;;;
1769768;;3290262;;E;;RF192;;03/10/2002 00:00;;;;
1770430;;3287596;;E;;RF192;;12/09/2002 00:00;;;;
1770664;;3287733;;E;;RF192;;11/09/2002 00:00;;;;
1770714;;3284992;;E;;RF192;;11/09/2002 00:00;;;;
1771093;;3286889;;E;;RF192;;09/10/2002 00:00;;;;
1771737;;3292895;;E;;RF192;;25/09/2002 00:00;;;;
1771775;;3287913;;E;;RF192;;10/10/2002 00:00;;;;
1771932;;3290917;;E;;RF192;;25/09/2002 00:00;;;;
1771941;;3290868;;E;;RF192;;25/09/2002 00:00;;;;
1772049;;3291555;;E;;RF192;;10/02/2011 00:00;;;;
1772095;;3292871;;E;;RF192;;25/09/2002 00:00;;;;
1772685;;3286547;;E;;RF192;;07/10/2002 00:00;;;;
1772874;;3291402;;E;;RF192;;10/10/2002 00:00;;;;
1772935;;3285781;;E;;RF192;;07/10/2002 00:00;;;;
1773796;;3292900;;E;;RF192;;10/10/2002 00:00;;;;
1774500;;3291127;;E;;RF192;;21/10/2002 00:00;;;;
1774657;;3291041;;E;;RF192;;21/10/2002 00:00;;;;
1774692;;3290988;;E;;RF192;;21/10/2002 00:00;;;;
1774716;;3290986;;E;;RF192;;21/10/2002 00:00;;;;
1774789;;3291187;;E;;RF192;;21/10/2002 00:00;;;;
1774811;;3291205;;E;;RF192;;21/10/2002 00:00;;;;
1774816;;3291205;;E;;RF192;;21/10/2002 00:00;;;;
1774915;;3290876;;E;;RF192;;26/11/2007 00:00;;;;
1774931;;3290876;;E;;RF192;;26/11/2007 00:00;;;;
1778527;;3290039;;E;;RF192;;15/11/2002 00:00;;;;
1778710;;3289025;;E;;RF192;;02/01/2003 00:00;;;;
1778754;;3288975;;E;;RF192;;13/07/2006 00:00;;;;
1778786;;3291636;;E;;RF192;;06/01/2003 00:00;;;;
1779222;;3290962;;E;;RF192;;26/02/2007 00:00;;;;
1779281;;3291662;;E;;RF192;;06/01/2003 00:00;;;;
1779467;;3290584;;E;;RF192;;08/01/2003 00:00;;;;
1779954;;3285280;;E;;RF192;;12/08/2003 00:00;;;;
1779955;;3285280;;E;;RF192;;12/08/2003 00:00;;;;
1780810;;3290555;;E;;RF192;;24/02/2003 00:00;;;;
1780822;;3290555;;E;;RF192;;24/02/2003 00:00;;;;
1788448;;3288445;;E;;RF192;;12/09/2003 00:00;;;;
1790273;;3290713;;E;;RF192;;22/04/2009 00:00;;;;
1790344;;3289385;;E;;RF192;;28/09/2003 00:00;;;;
1793349;;3288303;;E;;RF192;;16/10/2003 00:00;;;;
2211488;;3291086;;E;;RF192;;01/02/2011 00:00;;;;
1794537;;3286341;;E;;RF192;;16/10/2003 00:00;;;;
1794614;;3288521;;E;;RF192;;16/10/2003 00:00;;;;
1794684;;3288547;;E;;RF192;;16/10/2003 00:00;;;;
1797292;;3291166;;E;;RF192;;09/03/2004 00:00;;;;
1798584;;3286849;;E;;RF192;;28/04/2004 00:00;;;;
1800072;;3291403;;E;;RF192;;28/04/2004 00:00;;;;
1800137;;3291368;;E;;RF192;;28/04/2004 00:00;;;;
1800381;;3290812;;E;;RF192;;28/04/2004 00:00;;;;
1800432;;3290816;;E;;RF192;;28/04/2004 00:00;;;;
1800791;;3286264;;E;;RF192;;28/04/2004 00:00;;;;
1800924;;3291229;;E;;RF192;;28/04/2004 00:00;;;;
1800926;;3291229;;E;;RF192;;28/04/2004 00:00;;;;
1803380;;3291825;;E;;RF192;;15/05/2004 00:00;;;;
1803389;;3292921;;E;;RF192;;15/05/2004 00:00;;;;
1803943;;3284470;;E;;RF192;;15/05/2004 00:00;;;;
1803956;;3284470;;E;;RF192;;15/05/2004 00:00;;;;
1803957;;3284470;;E;;RF192;;15/05/2004 00:00;;;;
1804048;;3284252;;E;;RF192;;15/05/2004 00:00;;;;
1804081;;3284257;;E;;RF192;;15/05/2004 00:00;;;;
1804363;;3284434;;E;;RF192;;15/05/2004 00:00;;;;
1804832;;3290378;;E;;RF192;;15/05/2004 00:00;;;;
1806251;;3290506;;E;;RF192;;26/05/2004 00:00;;;;
1806402;;3290961;;E;;RF192;;06/10/2005 00:00;;;;
1806969;;3291182;;E;;RF192;;26/05/2004 00:00;;;;
1807722;;3286318;;E;;RF192;;26/05/2004 00:00;;;;
1807737;;3286587;;E;;RF192;;26/05/2004 00:00;;;;
1814577;;3289562;;E;;RF192;;18/10/2004 00:00;;;;
1815060;;3285604;;E;;RF192;;05/07/2004 00:00;;;;
1815245;;3292107;;E;;RF192;;05/07/2004 00:00;;;;
1815822;;3292478;;E;;RF192;;05/07/2004 00:00;;;;
1815855;;3292518;;E;;RF192;;05/07/2004 00:00;;;;
1816077;;3291450;;E;;RF192;;05/07/2004 00:00;;;;
1816337;;3284150;;E;;RF192;;05/07/2004 00:00;;;;
1816458;;3284231;;E;;RF192;;05/07/2004 00:00;;;;
1816956;;3286192;;E;;RF192;;05/07/2004 00:00;;;;
1816975;;3286192;;E;;RF192;;05/07/2004 00:00;;;;
1817114;;3284468;;E;;RF192;;05/07/2004 00:00;;;;
1817124;;3284465;;E;;RF192;;05/07/2004 00:00;;;;
1817135;;3284465;;E;;RF192;;05/07/2004 00:00;;;;
1817388;;3292908;;E;;RF192;;05/07/2004 00:00;;;;
1817401;;3292908;;E;;RF192;;05/07/2004 00:00;;;;
1817541;;3284485;;E;;RF192;;05/07/2004 00:00;;;;
1817712;;3283371;;E;;RF192;;05/07/2004 00:00;;;;
1817728;;3284336;;E;;RF192;;05/07/2004 00:00;;;;
1818057;;3283214;;E;;RF192;;05/07/2004 00:00;;;;
1818209;;3291947;;E;;RF192;;05/07/2004 00:00;;;;
1818229;;3291947;;E;;RF192;;05/07/2004 00:00;;;;
1818756;;3287096;;E;;RF192;;05/07/2004 00:00;;;;
1818797;;3291191;;E;;RF192;;27/08/2004 00:00;;;;
1820693;;3288385;;E;;RF192;;27/08/2004 00:00;;;;
1822684;;3284412;;E;;RF192;;23/09/2004 00:00;;;;
1823388;;3284356;;E;;RF192;;23/09/2004 00:00;;;;
1825641;;3285609;;E;;RF192;;29/09/2004 00:00;;;;
1830045;;3291516;;E;;RF192;;08/10/2004 00:00;;;;
1830424;;3290963;;E;;RF192;;08/10/2004 00:00;;;;
1831379;;3286598;;E;;RF192;;19/10/2004 00:00;;;;
1833657;;3292950;;E;;RF192;;25/10/2004 00:00;;;;
1834121;;3290645;;E;;RF192;;25/10/2004 00:00;;;;
1834814;;3284695;;E;;RF192;;25/10/2004 00:00;;;;
1839212;;3290081;;E;;RF192;;09/12/2004 00:00;;;;
1839758;;3291858;;E;;RF192;;09/12/2004 00:00;;;;
1839783;;3291858;;E;;RF192;;09/12/2004 00:00;;;;
1843429;;3286483;;E;;RF192;;17/01/2005 00:00;;;;
1844575;;3289356;;E;;RF192;;01/02/2005 00:00;;;;
1844766;;3290230;;E;;RF192;;01/02/2005 00:00;;;;
1844772;;3290230;;E;;RF192;;01/02/2005 00:00;;;;
1844776;;3290230;;E;;RF192;;01/02/2005 00:00;;;;
1845023;;3288774;;E;;RF192;;01/02/2005 00:00;;;;
1845676;;3289215;;E;;RF192;;08/03/2005 00:00;;;;
1845829;;3289398;;E;;RF192;;08/03/2005 00:00;;;;
1846092;;3289485;;E;;RF192;;08/03/2005 00:00;;;;
1846239;;3289372;;E;;RF192;;23/03/2005 00:00;;;;
1846377;;3288582;;E;;RF192;;08/03/2005 00:00;;;;
1846525;;3289759;;E;;RF192;;08/03/2005 00:00;;;;
1847737;;3290373;;E;;RF192;;12/04/2005 00:00;;;;
1848899;;3284387;;E;;RF192;;12/04/2005 00:00;;;;
1849395;;3287788;;E;;RF192;;25/04/2005 00:00;;;;
1850054;;3292974;;E;;RF192;;25/04/2005 00:00;;;;
1850593;;3286389;;E;;RF192;;25/04/2005 00:00;;;;
1850641;;3288432;;E;;RF192;;25/04/2005 00:00;;;;
1850803;;3290511;;E;;RF192;;19/01/2009 00:00;;;;
1856321;;3292879;;E;;RF192;;24/06/2005 00:00;;;;
1856326;;3292879;;E;;RF192;;24/06/2005 00:00;;;;
1856371;;3291866;;E;;RF192;;24/06/2005 00:00;;;;
1856562;;3292811;;E;;RF192;;03/07/2005 00:00;;;;
1857201;;3287439;;E;;RF192;;03/07/2005 00:00;;;;
1861627;;3291238;;E;;RF192;;19/07/2005 00:00;;;;
1861820;;3287231;;E;;RF192;;19/07/2005 00:00;;;;
1861836;;3286010;;E;;RF192;;19/07/2005 00:00;;;;
1862202;;3291758;;E;;RF192;;30/07/2005 00:00;;;;
1862740;;3291236;;E;;RF192;;30/07/2005 00:00;;;;
1862747;;3291236;;E;;RF192;;30/07/2005 00:00;;;;
1862754;;3291236;;E;;RF192;;30/07/2005 00:00;;;;
1865839;;3286914;;E;;RF192;;30/07/2005 00:00;;;;
1870454;;3289353;;E;;RF192;;28/09/2005 00:00;;;;
1870851;;3290469;;E;;RF192;;18/10/2005 00:00;;;;
1871218;;3291119;;E;;RF192;;28/09/2005 00:00;;;;
1874860;;3287265;;E;;RF192;;14/11/2005 00:00;;;;
1874903;;3287173;;E;;RF192;;14/11/2005 00:00;;;;
1874904;;3287173;;E;;RF192;;14/11/2005 00:00;;;;
1875497;;3287034;;E;;RF192;;14/11/2005 00:00;;;;
1875505;;3287034;;E;;RF192;;14/11/2005 00:00;;;;
1876659;;3289952;;E;;RF192;;17/11/2005 00:00;;;;
1880110;;3289528;;E;;RF192;;20/12/2005 00:00;;;;
1881160;;3292139;;E;;RF192;;20/12/2005 00:00;;;;
1881303;;3290460;;E;;RF192;;20/12/2005 00:00;;;;
1882939;;3287438;;E;;RF192;;21/12/2005 00:00;;;;
1882960;;3287625;;E;;RF192;;21/12/2005 00:00;;;;
1883220;;3289236;;E;;RF192;;21/12/2005 00:00;;;;
1883306;;3290326;;E;;RF192;;21/12/2005 00:00;;;;
1883647;;3288915;;E;;RF192;;21/12/2005 00:00;;;;
1883765;;3286940;;E;;RF192;;21/12/2005 00:00;;;;
1883785;;3287363;;E;;RF192;;21/12/2005 00:00;;;;
1884078;;3284437;;E;;RF192;;21/12/2005 00:00;;;;
1884080;;3284437;;E;;RF192;;21/12/2005 00:00;;;;
1884276;;3288957;;E;;RF192;;21/12/2005 00:00;;;;
1884794;;3288693;;E;;RF192;;31/01/2006 00:00;;;;
1885255;;3284386;;E;;RF192;;31/01/2006 00:00;;;;
1885759;;3287408;;E;;RF192;;31/01/2006 00:00;;;;
1893906;;3287728;;E;;RF192;;25/04/2006 00:00;;;;
1893915;;3287728;;E;;RF192;;25/04/2006 00:00;;;;
1895767;;3291715;;E;;RF192;;26/04/2006 00:00;;;;
1896031;;3287060;;E;;RF192;;26/04/2006 00:00;;;;
1898763;;3289392;;E;;RF192;;01/06/2006 00:00;;;;
1899105;;3289777;;E;;RF192;;01/06/2006 00:00;;;;
1901565;;3289934;;E;;RF192;;13/06/2006 00:00;;;;
1908679;;3288001;;E;;RF192;;01/09/2006 00:00;;;;
1908728;;3287964;;E;;RF192;;01/09/2006 00:00;;;;
1910222;;3290579;;E;;RF192;;13/09/2006 00:00;;;;
1910964;;3290607;;E;;RF192;;20/09/2006 00:00;;;;
1913358;;3289272;;E;;RF192;;25/09/2006 00:00;;;;
1913421;;3290117;;E;;RF192;;25/09/2006 00:00;;;;
1925737;;3290587;;E;;RF192;;31/10/2006 00:00;;;;
1925767;;3290587;;E;;RF192;;31/10/2006 00:00;;;;
1933516;;3291365;;E;;RF192;;22/11/2006 00:00;;;;
1945995;;3291722;;E;;RF192;;28/12/2006 00:00;;;;
1947014;;3291914;;E;;RF192;;29/12/2006 00:00;;;;
1949944;;3290949;;E;;RF192;;12/01/2007 00:00;;;;
1949983;;3292872;;E;;RF192;;12/01/2007 00:00;;;;
1951665;;3290576;;E;;RF192;;23/01/2007 00:00;;;;
1951752;;3290577;;E;;RF192;;23/01/2007 00:00;;;;
1952289;;3291160;;E;;RF192;;23/01/2007 00:00;;;;
1952299;;3291160;;E;;RF192;;23/01/2007 00:00;;;;
1957635;;3288981;;E;;RF192;;01/02/2007 00:00;;;;
1958205;;3284456;;E;;RF192;;02/02/2007 00:00;;;;
1962650;;3291513;;E;;RF192;;15/03/2007 00:00;;;;
1963868;;3289488;;E;;RF192;;28/03/2007 00:00;;;;
1963905;;3289477;;E;;RF192;;28/03/2007 00:00;;;;
1976615;;3290882;;E;;RF192;;17/07/2007 00:00;;;;
1976683;;3290882;;E;;RF192;;17/07/2007 00:00;;;;
1977194;;3287232;;E;;RF192;;17/07/2007 00:00;;;;
1977209;;3287232;;E;;RF192;;17/07/2007 00:00;;;;
1977631;;3290885;;E;;RF192;;26/07/2007 00:00;;;;
1978085;;3292145;;E;;RF192;;31/07/2007 00:00;;;;
1978120;;3290850;;E;;RF192;;26/07/2007 00:00;;;;
1978146;;3290850;;E;;RF192;;26/07/2007 00:00;;;;
1981774;;3291637;;E;;RF192;;22/08/2007 00:00;;;;
1983418;;3290985;;E;;RF192;;29/08/2007 00:00;;;;
1983483;;3285468;;E;;RF192;;29/08/2007 00:00;;;;
1985733;;3284401;;E;;RF192;;18/09/2007 00:00;;;;
1989130;;3291233;;E;;RF192;;02/10/2007 00:00;;;;
1989435;;3290182;;E;;RF192;;02/10/2007 00:00;;;;
1989485;;3291319;;E;;RF192;;02/10/2007 00:00;;;;
1989487;;3291319;;E;;RF192;;02/10/2007 00:00;;;;
1994376;;3291167;;E;;RF192;;03/12/2007 00:00;;;;
2028681;;3290423;;E;;RF192;;03/01/2008 00:00;;;;
2028802;;3290453;;E;;RF192;;03/01/2008 00:00;;;;
2029358;;3291732;;E;;RF192;;03/01/2008 00:00;;;;
2029390;;3291762;;E;;RF192;;03/01/2008 00:00;;;;
2031324;;3283998;;E;;RF192;;10/01/2008 00:00;;;;
2031496;;3286011;;E;;RF192;;14/01/2008 00:00;;;;
2031727;;3283988;;E;;RF192;;10/01/2008 00:00;;;;
2031944;;3286011;;E;;RF192;;14/01/2008 00:00;;;;
2031962;;3286011;;E;;RF192;;14/01/2008 00:00;;;;
2037594;;3290486;;E;;RF192;;05/02/2008 00:00;;;;
2041521;;3290646;;E;;RF192;;25/03/2008 00:00;;;;
2041589;;3290735;;E;;RF192;;25/03/2008 00:00;;;;
2045628;;3286791;;E;;RF192;;21/04/2008 00:00;;;;
2059108;;3291268;;E;;RF192;;01/07/2008 00:00;;;;
2061728;;3290369;;E;;RF192;;10/07/2008 00:00;;;;
2065192;;3292936;;E;;RF192;;24/07/2008 00:00;;;;
2067671;;3292490;;E;;RF192;;30/07/2008 00:00;;;;
2071704;;3290696;;E;;RF192;;28/08/2008 00:00;;;;
2091004;;3291181;;E;;RF192;;06/01/2009 00:00;;;;
2094248;;3291605;;E;;RF192;;26/01/2009 00:00;;;;
2106737;;3288519;;E;;RF192;;26/03/2009 00:00;;;;
2106900;;3288167;;E;;RF192;;26/03/2009 00:00;;;;
2114807;;3290053;;E;;RF192;;13/05/2009 00:00;;;;
2119889;;3290920;;E;;RF192;;11/06/2009 00:00;;;;
2119894;;3290920;;E;;RF192;;11/06/2009 00:00;;;;
2126870;;3289394;;E;;RF192;;21/07/2009 00:00;;;;
2127009;;3289623;;E;;RF192;;20/07/2009 00:00;;;;
2127120;;3290257;;E;;RF192;;21/07/2009 00:00;;;;
2127121;;3290257;;E;;RF192;;21/07/2009 00:00;;;;
2127162;;3289254;;E;;RF192;;17/07/2009 00:00;;;;
2127457;;3289415;;E;;RF192;;21/07/2009 00:00;;;;
2127460;;3289415;;E;;RF192;;21/07/2009 00:00;;;;
2127521;;3289216;;E;;RF192;;21/07/2009 00:00;;;;
2127767;;3289618;;E;;RF192;;21/07/2009 00:00;;;;
2128168;;3289468;;E;;RF192;;21/07/2009 00:00;;;;
2128302;;3289256;;E;;RF192;;21/07/2009 00:00;;;;
2128474;;3288630;;E;;RF192;;21/07/2009 00:00;;;;
2128515;;3290381;;E;;RF192;;21/07/2009 00:00;;;;
2128529;;3290381;;E;;RF192;;21/07/2009 00:00;;;;
2128606;;3290366;;E;;RF192;;21/07/2009 00:00;;;;
2128726;;3290324;;E;;RF192;;21/07/2009 00:00;;;;
2128793;;3289221;;E;;RF192;;21/07/2009 00:00;;;;
2129484;;3288572;;E;;RF192;;20/07/2009 00:00;;;;
2129489;;3288572;;E;;RF192;;20/07/2009 00:00;;;;
2129705;;3288337;;E;;RF192;;20/07/2009 00:00;;;;
2129707;;3288337;;E;;RF192;;20/07/2009 00:00;;;;
2129715;;3288348;;E;;RF192;;20/07/2009 00:00;;;;
2129716;;3288348;;E;;RF192;;20/07/2009 00:00;;;;
2129725;;3288845;;E;;RF192;;20/07/2009 00:00;;;;
2129814;;3288255;;E;;RF192;;20/07/2009 00:00;;;;
2130161;;3288819;;E;;RF192;;20/07/2009 00:00;;;;
2130296;;3288021;;E;;RF192;;20/07/2009 00:00;;;;
2130359;;3288062;;E;;RF192;;20/07/2009 00:00;;;;
2130581;;3288145;;E;;RF192;;20/07/2009 00:00;;;;
2130706;;3288009;;E;;RF192;;20/07/2009 00:00;;;;
2130883;;3290881;;E;;RF192;;03/08/2009 00:00;;;;
2131441;;3290880;;E;;RF192;;03/08/2009 00:00;;;;
2132947;;3290765;;E;;RF192;;10/08/2009 00:00;;;;
2132961;;3290765;;E;;RF192;;10/08/2009 00:00;;;;
2135610;;3291933;;E;;RF192;;23/09/2009 00:00;;;;
2136165;;3290857;;E;;RF192;;23/09/2009 00:00;;;;
2146094;;3289181;;E;;RF192;;30/11/2009 00:00;;;;
2146752;;3284602;;E;;RF192;;07/12/2009 00:00;;;;
2149476;;3291070;;E;;RF192;;15/12/2009 00:00;;;;
2152455;;3284464;;E;;RF192;;08/01/2010 00:00;;;;
2155787;;3292839;;E;;RF192;;01/02/2010 00:00;;;;
2155832;;3292858;;E;;RF192;;01/02/2010 00:00;;;;
2156261;;3292523;;E;;RF192;;04/02/2010 00:00;;;;
2158324;;3289433;;E;;RF192;;19/02/2010 00:00;;;;
2158638;;3290601;;E;;RF192;;16/02/2010 00:00;;;;
2158662;;3290589;;E;;RF192;;21/04/2010 00:00;;;;
2161341;;3284678;;E;;RF192;;15/03/2010 00:00;;;;
2161974;;3290034;;E;;RF192;;15/03/2010 00:00;;;;
2161983;;3290034;;E;;RF192;;15/03/2010 00:00;;;;
2161986;;3290034;;E;;RF192;;15/03/2010 00:00;;;;
2187413;;3283248;;E;;RF192;;30/09/2010 00:00;;;;
2187441;;3283248;;E;;RF192;;30/09/2010 00:00;;;;
2187530;;3289107;;E;;RF192;;06/10/2010 00:00;;;;
2188423;;3292823;;E;;RF192;;11/10/2010 00:00;;;;
2208843;;3289541;;E;;RF192;;18/01/2011 00:00;;;;
2210194;;3290906;;E;;RF192;;31/01/2011 00:00;;;;
2210267;;3288765;;E;;RF192;;26/01/2011 00:00;;;;
2210399;;3291745;;E;;RF192;;26/01/2011 00:00;;;;
2210710;;3291072;;E;;RF192;;01/02/2011 00:00;;;;
2211380;;3291043;;E;;RF192;;01/02/2011 00:00;;;;
2212089;;3291571;;E;;RF192;;10/02/2011 00:00;;;;
2216560;;3287767;;E;;RF192;;08/03/2011 00:00;;;;
2220304;;3288351;;E;;RF192;;30/03/2011 00:00;;;;
2221008;;3291656;;E;;RF192;;01/04/2011 00:00;;;;
2231639;;3287820;;E;;RF192;;14/06/2011 00:00;;;;
2231642;;3287820;;E;;RF192;;14/06/2011 00:00;;;;
2232575;;3289204;;E;;RF192;;20/06/2011 00:00;;;;
2244403;;3290278;;E;;RF192;;12/08/2011 00:00;;;;
2253618;;3285133;;E;;RF192;;03/10/2011 00:00;;;;
2273922;;3284750;;E;;RF192;;16/12/2011 00:00;;;;
2274478;;3284363;;E;;RF192;;27/12/2011 00:00;;;;
2275804;;3287707;;E;;RF192;;29/12/2011 00:00;;;;
2279763;;3290221;;E;;RF192;;16/01/2012 00:00;;;;
2279849;;3284505;;E;;RF192;;17/01/2012 00:00;;;;
2280937;;3288103;;E;;RF192;;23/01/2012 00:00;;;;
2281544;;3290258;;E;;RF192;;23/01/2012 00:00;;;;
