rt_id;rt_code;rt_code_ext;rt_fo_code;rt_fo_ordr;rt_comment;rt_creadat;rt_majdate;rt_majsrc;rt_abddate;rt_abdsrc
441;370133;;FO000000116714;1;;05/07/2023 00:00;;;;
442;370591;;FO000000171045;1;;05/07/2023 00:00;;;;
443;371938;;FO000000039188;1;;05/07/2023 00:00;;;;
444;371938;;FO000000062948;2;;05/07/2023 00:00;;;;
445;371938;;FO000000062780;3;;05/07/2023 00:00;;;;
446;371938;;FO000000041912;4;;05/07/2023 00:00;;;;
447;371938;;FO000000028120;5;;05/07/2023 00:00;;;;
448;373664;;FO000000263514;1;;05/07/2023 00:00;;;;
449;373664;;FO000000236450;2;;05/07/2023 00:00;;;;
450;373664;;FO000000263586;3;;05/07/2023 00:00;;;;
451;373736;;FO000000109425;1;;05/07/2023 00:00;;;;
452;373736;;FO000000127257;2;;05/07/2023 00:00;;;;
453;374958;;FO000000218699;1;;05/07/2023 00:00;;;;
454;376761;;FO000000144792;1;;05/07/2023 00:00;;;;
455;376761;;FO000000144648;2;;05/07/2023 00:00;;;;
456;376761;;FO000000144504;3;;05/07/2023 00:00;;;;
457;376778;;FO000000017633;1;;05/07/2023 00:00;;;;
458;377766;;FO000000052686;1;;05/07/2023 00:00;;;;
459;377766;;FO000000001756;2;;05/07/2023 00:00;;;;
460;378996;;FO000000145557;1;;05/07/2023 00:00;;;;
461;379780;;FO000000055674;1;;05/07/2023 00:00;;;;
462;379855;;FO000000190777;1;;05/07/2023 00:00;;;;
463;379855;;FO000000190921;2;;05/07/2023 00:00;;;;
464;379855;;FO000000191065;3;;05/07/2023 00:00;;;;
465;380374;;FO000000143112;1;;05/07/2023 00:00;;;;
466;380498;;FO000000123946;2;;05/07/2023 00:00;;;;
467;380498;;FO000000123982;3;;05/07/2023 00:00;;;;
468;386927;;FO000000227754;1;;05/07/2023 00:00;;;;
469;386927;;FO000000000544;2;;05/07/2023 00:00;;;;
470;386927;;FO000000005860;3;;05/07/2023 00:00;;;;
471;386927;;FO000000048582;4;;05/07/2023 00:00;;;;
472;386927;;FO000000015234;5;;05/07/2023 00:00;;;;
473;386927;;FO000000021522;6;;05/07/2023 00:00;;;;
474;388341;;FO000000141966;1;;05/07/2023 00:00;;;;
475;388929;;FO000000200387;3;;05/07/2023 00:00;;;;
476;389296;;FO000000126420;1;;05/07/2023 00:00;;;;
477;389556;;FO000000062510;1;;05/07/2023 00:00;;;;
478;389556;;FO000000061754;2;;05/07/2023 00:00;;;;
479;390901;;FO000000008446;1;;05/07/2023 00:00;;;;
480;391025;;FO000000166097;1;;05/07/2023 00:00;;;;
481;395087;;FO000000153793;3;;05/07/2023 00:00;;;;
482;395087;;FO000000069115;4;;05/07/2023 00:00;;;;
483;395087;;FO000000069063;5;;05/07/2023 00:00;;;;
484;398075;;FO000000160778;1;;05/07/2023 00:00;;;;
485;398445;;FO000000197770;1;;05/07/2023 00:00;;;;
486;398744;;FO000000204021;1;;05/07/2023 00:00;;;;
487;399929;;FO000000150388;1;;05/07/2023 00:00;;;;
488;424958;;FO000000268160;3;;05/07/2023 00:00;;;;
489;424958;;FO000000268206;4;;05/07/2023 00:00;;;;
490;424958;;FO000000268194;5;;05/07/2023 00:00;;;;
491;426148;;FO000000011522;17;;05/07/2023 00:00;;;;
492;438935;;FO000000098991;1;;05/07/2023 00:00;;;;
493;441557;;FO000000051960;1;;05/07/2023 00:00;;;;
494;442222;;FO000000144953;3;;05/07/2023 00:00;;;;
495;443125;;FO000000196045;1;;05/07/2023 00:00;;;;
496;443125;;FO000000196393;2;;05/07/2023 00:00;;;;
497;445971;;FO000000094911;1;;05/07/2023 00:00;;;;
498;446261;;FO000000055841;1;;05/07/2023 00:00;;;;
499;446820;;FO000000246138;1;;05/07/2023 00:00;;;;
500;446820;;FO000000245850;2;;05/07/2023 00:00;;;;
501;446820;;FO000000245706;3;;05/07/2023 00:00;;;;
502;446820;;FO000000245562;4;;05/07/2023 00:00;;;;
503;446820;;FO000000245418;5;;05/07/2023 00:00;;;;
504;448129;;FO000000211787;1;;05/07/2023 00:00;;;;
505;448129;;FO000000211739;2;;05/07/2023 00:00;;;;
506;448129;;FO000000020901;3;;05/07/2023 00:00;;;;
507;448129;;FO000000022041;4;;05/07/2023 00:00;;;;
508;448129;;FO000000001015;5;;05/07/2023 00:00;;;;
509;448129;;FO000000015153;6;;05/07/2023 00:00;;;;
510;448129;;FO000000275451;7;;05/07/2023 00:00;;;;
511;448129;;FO000000059241;8;;05/07/2023 00:00;;;;
512;451509;;FO000000210969;1;;05/07/2023 00:00;;;;
513;451509;;FO000000210681;2;;05/07/2023 00:00;;;;
514;451509;;FO000000210537;3;;05/07/2023 00:00;;;;
515;452500;;FO000000115567;1;;05/07/2023 00:00;;;;
516;454498;;FO000000199682;1;;05/07/2023 00:00;;;;
517;454498;;FO000000199802;2;;05/07/2023 00:00;;;;
518;455154;;FO000000191396;1;;05/07/2023 00:00;;;;
519;457082;;FO000000201678;1;;05/07/2023 00:00;;;;
520;457082;;FO000000201822;2;;05/07/2023 00:00;;;;
521;457082;;FO000000201894;3;;05/07/2023 00:00;;;;
522;457082;;FO000000201966;4;;05/07/2023 00:00;;;;
523;458940;;FO000000194362;1;;05/07/2023 00:00;;;;
524;461063;;FO000000176211;1;;05/07/2023 00:00;;;;
525;461641;;FO000000082636;1;;05/07/2023 00:00;;;;
526;461641;;FO000000047260;2;;05/07/2023 00:00;;;;
527;461641;;FO000000001154;3;;05/07/2023 00:00;;;;
528;461641;;FO000000071200;4;;05/07/2023 00:00;;;;
529;461641;;FO000000071344;5;;05/07/2023 00:00;;;;
530;461681;;FO000000000483;1;;05/07/2023 00:00;;;;
531;461681;;FO000000227693;2;;05/07/2023 00:00;;;;
532;465038;;FO000000133445;1;;05/07/2023 00:00;;;;
533;465038;;FO000000133517;2;;05/07/2023 00:00;;;;
534;466705;;FO000000150930;1;;05/07/2023 00:00;;;;
535;467068;;FO000000145623;1;;05/07/2023 00:00;;;;
536;467445;;FO000000196488;1;;05/07/2023 00:00;;;;
537;468521;;FO000000234351;1;;05/07/2023 00:00;;;;
538;468521;;FO000000233775;2;;05/07/2023 00:00;;;;
539;468521;;FO000000233919;3;;05/07/2023 00:00;;;;
540;468521;;FO000000234063;4;;05/07/2023 00:00;;;;
541;468521;;FO000000234207;5;;05/07/2023 00:00;;;;
542;468734;;FO000000186841;1;;05/07/2023 00:00;;;;
543;469076;;FO000000149939;1;;05/07/2023 00:00;;;;
544;469076;;FO000000150083;2;;05/07/2023 00:00;;;;
545;469076;;FO000000150227;3;;05/07/2023 00:00;;;;
546;471185;;FO000000203879;1;;05/07/2023 00:00;;;;
547;471334;;FO000000090027;2;;05/07/2023 00:00;;;;
548;471334;;FO000000109073;3;;05/07/2023 00:00;;;;
549;471334;;FO000000109195;4;;05/07/2023 00:00;;;;
550;471334;;FO000000036941;5;;05/07/2023 00:00;;;;
551;471334;;FO000000012781;6;;05/07/2023 00:00;;;;
552;471997;;FO000000196170;1;;05/07/2023 00:00;;;;
553;473856;;FO000000127882;1;;05/07/2023 00:00;;;;
554;477404;;FO000000004755;1;;05/07/2023 00:00;;;;
555;477404;;FO000000048077;2;;05/07/2023 00:00;;;;
556;477404;;FO000000064673;3;;05/07/2023 00:00;;;;
557;477404;;FO000000064421;4;;05/07/2023 00:00;;;;
558;477764;;FO000000257496;1;;05/07/2023 00:00;;;;
559;479767;;FO000000104985;1;;05/07/2023 00:00;;;;
560;479767;;FO000000121115;2;;05/07/2023 00:00;;;;
561;479767;;FO000000161873;3;;05/07/2023 00:00;;;;
562;479767;;FO000000162017;4;;05/07/2023 00:00;;;;
563;479767;;FO000000121259;5;;05/07/2023 00:00;;;;
564;479894;;FO000000081892;3;;05/07/2023 00:00;;;;
565;479894;;FO000000082036;4;;05/07/2023 00:00;;;;
566;479894;;FO000000082324;5;;05/07/2023 00:00;;;;
567;480329;;FO000000162926;1;;05/07/2023 00:00;;;;
568;480329;;FO000000162782;2;;05/07/2023 00:00;;;;
569;480329;;FO000000162638;3;;05/07/2023 00:00;;;;
570;480329;;FO000000162494;4;;05/07/2023 00:00;;;;
571;480329;;FO000000162350;5;;05/07/2023 00:00;;;;
572;485107;;FO000000159165;1;;05/07/2023 00:00;;;;
573;485107;;FO000000159093;2;;05/07/2023 00:00;;;;
574;489592;;FO000000055802;1;;05/07/2023 00:00;;;;
575;502512;;FO000000035763;3;;05/07/2023 00:00;;;;
576;502512;;FO000000027459;4;;05/07/2023 00:00;;;;
577;502512;;FO000000039699;5;;05/07/2023 00:00;;;;
578;513459;;FO000000202910;7;;05/07/2023 00:00;;;;
579;515206;;FO000000076233;5;;05/07/2023 00:00;;;;
580;515206;;FO000000047217;6;;05/07/2023 00:00;;;;
581;515206;;FO000000019305;7;;05/07/2023 00:00;;;;
582;515206;;FO000000115427;8;;05/07/2023 00:00;;;;
583;515206;;FO000000166997;9;;05/07/2023 00:00;;;;
584;515206;;FO000000166853;10;;05/07/2023 00:00;;;;
585;515206;;FO000000063237;11;;05/07/2023 00:00;;;;
586;515206;;FO000000059997;12;;05/07/2023 00:00;;;;
587;515206;;FO000000047073;13;;05/07/2023 00:00;;;;
588;515206;;FO000000031137;14;;05/07/2023 00:00;;;;
589;515206;;FO000000010819;15;;05/07/2023 00:00;;;;
590;519582;;FO000000050952;3;;05/07/2023 00:00;;;;
591;521872;;FO000000041464;7;;05/07/2023 00:00;;;;
592;521872;;FO000000042448;8;;05/07/2023 00:00;;;;
593;521872;;FO000000041680;9;;05/07/2023 00:00;;;;
594;521872;;FO000000128304;10;;05/07/2023 00:00;;;;
595;521872;;FO000000028722;11;;05/07/2023 00:00;;;;
596;521872;;FO000000028902;12;;05/07/2023 00:00;;;;
597;521872;;FO000000035958;13;;05/07/2023 00:00;;;;
598;521872;;FO000000035970;14;;05/07/2023 00:00;;;;
599;521872;;FO000000206726;15;;05/07/2023 00:00;;;;
600;521872;;FO000000214118;16;;05/07/2023 00:00;;;;
601;525372;;FO000000143763;11;;05/07/2023 00:00;;;;
602;525372;;FO000000153025;12;;05/07/2023 00:00;;;;
603;525372;;FO000000063893;13;;05/07/2023 00:00;;;;
604;525372;;FO000000056643;14;;05/07/2023 00:00;;;;
605;525372;;FO000000052323;15;;05/07/2023 00:00;;;;
606;525372;;FO000000173389;16;;05/07/2023 00:00;;;;
607;525372;;FO000000173245;17;;05/07/2023 00:00;;;;
608;525372;;FO000000173533;18;;05/07/2023 00:00;;;;
609;525728;;FO000000154326;18;;05/07/2023 00:00;;;;
610;542409;;FO000000126464;23;;05/07/2023 00:00;;;;
611;542409;;FO000000126608;24;;05/07/2023 00:00;;;;
612;542409;;FO000000042054;25;;05/07/2023 00:00;;;;
613;543441;;FO000000235269;3;;05/07/2023 00:00;;;;
614;543441;;FO000000235769;4;;05/07/2023 00:00;;;;
615;543441;;FO000000235745;5;;05/07/2023 00:00;;;;
616;547407;;FO000000154574;3;;05/07/2023 00:00;;;;
617;547407;;FO000000154430;4;;05/07/2023 00:00;;;;
618;562238;;FO000000006033;25;;05/07/2023 00:00;;;;
619;562238;;FO000000145191;26;;05/07/2023 00:00;;;;
620;562238;;FO000000034759;27;;05/07/2023 00:00;;;;
621;562238;;FO000000157491;28;;05/07/2023 00:00;;;;
622;562775;;FO000000147028;3;;05/07/2023 00:00;;;;
623;643623;;FO000000203016;1;;05/07/2023 00:00;;;;
624;643623;;FO000000203160;2;;05/07/2023 00:00;;;;
625;645339;;FO000000237092;1;;05/07/2023 00:00;;;;
626;648497;;FO000000267608;1;;05/07/2023 00:00;;;;
627;648497;;FO000000233166;2;;05/07/2023 00:00;;;;
628;648497;;FO000000267320;3;;05/07/2023 00:00;;;;
629;648497;;FO000000233310;4;;05/07/2023 00:00;;;;
630;648497;;FO000000233454;5;;05/07/2023 00:00;;;;
631;649546;;FO000000233286;1;;05/07/2023 00:00;;;;
632;649546;;FO000000267296;2;;05/07/2023 00:00;;;;
633;649546;;FO000000233142;3;;05/07/2023 00:00;;;;
634;649546;;FO000000267584;4;;05/07/2023 00:00;;;;
635;649546;;FO000000267440;5;;05/07/2023 00:00;;;;
636;651418;;FO000000179177;1;;05/07/2023 00:00;;;;
637;651418;;FO000000179321;2;;05/07/2023 00:00;;;;
638;651418;;FO000000179465;3;;05/07/2023 00:00;;;;
639;651418;;FO000000179609;4;;05/07/2023 00:00;;;;
640;651418;;FO000000179753;5;;05/07/2023 00:00;;;;
641;651418;;FO000000179897;6;;05/07/2023 00:00;;;;
642;651418;;FO000000180041;7;;05/07/2023 00:00;;;;
643;658005;;FO000000109525;1;;05/07/2023 00:00;;;;
644;658005;;FO000000127357;2;;05/07/2023 00:00;;;;
645;659745;;FO000000025587;1;;05/07/2023 00:00;;;;
646;659745;;FO000000025731;2;;05/07/2023 00:00;;;;
647;659745;;FO000000025875;3;;05/07/2023 00:00;;;;
648;659745;;FO000000026019;4;;05/07/2023 00:00;;;;
649;659745;;FO000000026163;5;;05/07/2023 00:00;;;;
650;662584;;FO000000115800;1;;05/07/2023 00:00;;;;
651;662814;;FO000000119227;1;;05/07/2023 00:00;;;;
652;664129;;FO000000196064;1;;05/07/2023 00:00;;;;
653;664129;;FO000000195920;2;;05/07/2023 00:00;;;;
654;665513;;FO000000011262;1;;05/07/2023 00:00;;;;
655;665513;;FO000000011322;2;;05/07/2023 00:00;;;;
656;665513;;FO000000042632;3;;05/07/2023 00:00;;;;
657;666135;;FO000000029293;1;;05/07/2023 00:00;;;;
658;668845;;FO000000018818;1;;05/07/2023 00:00;;;;
659;669364;;FO000000047008;1;;05/07/2023 00:00;;;;
660;672686;;FO000000142459;1;;05/07/2023 00:00;;;;
661;674197;;FO000000201785;1;;05/07/2023 00:00;;;;
662;675903;;FO000000206973;1;;05/07/2023 00:00;;;;
663;676379;;FO000000263536;1;;05/07/2023 00:00;;;;
664;676379;;FO000000236472;2;;05/07/2023 00:00;;;;
665;676379;;FO000000263608;3;;05/07/2023 00:00;;;;
666;680503;;FO000000170228;1;;05/07/2023 00:00;;;;
667;682358;;FO000000113629;1;;05/07/2023 00:00;;;;
668;685269;;FO000000187004;1;;05/07/2023 00:00;;;;
669;689834;;FO000000182407;1;;05/07/2023 00:00;;;;
670;689834;;FO000000206491;2;;05/07/2023 00:00;;;;
671;689834;;FO000000182023;3;;05/07/2023 00:00;;;;
672;690235;;FO000000093110;1;;05/07/2023 00:00;;;;
673;690235;;FO000000151294;2;;05/07/2023 00:00;;;;
674;690235;;FO000000151150;3;;05/07/2023 00:00;;;;
675;690235;;FO000000013332;4;;05/07/2023 00:00;;;;
676;690235;;FO000000013188;5;;05/07/2023 00:00;;;;
677;690235;;FO000000022406;6;;05/07/2023 00:00;;;;
678;693597;;FO000000113392;1;;05/07/2023 00:00;;;;
679;693597;;FO000000113536;2;;05/07/2023 00:00;;;;
680;693943;;FO000000248600;1;;05/07/2023 00:00;;;;
681;695400;;FO000000141924;1;;05/07/2023 00:00;;;;
682;695694;;FO000000078584;1;;05/07/2023 00:00;;;;
683;696235;;FO000000138393;1;;05/07/2023 00:00;;;;
684;696462;;FO000000082575;4;;05/07/2023 00:00;;;;
685;696462;;FO000000082719;5;;05/07/2023 00:00;;;;
686;696462;;FO000000047343;6;;05/07/2023 00:00;;;;
687;696462;;FO000000001237;7;;05/07/2023 00:00;;;;
688;696462;;FO000000071283;8;;05/07/2023 00:00;;;;
689;696462;;FO000000071427;9;;05/07/2023 00:00;;;;
690;696462;;FO000000020835;10;;05/07/2023 00:00;;;;
691;696462;;FO000000072639;11;;05/07/2023 00:00;;;;
692;696462;;FO000000136907;12;;05/07/2023 00:00;;;;
693;696462;;FO000000137051;13;;05/07/2023 00:00;;;;
694;696462;;FO000000015447;14;;05/07/2023 00:00;;;;
695;696462;;FO000000102643;15;;05/07/2023 00:00;;;;
696;696462;;FO000000137163;16;;05/07/2023 00:00;;;;
697;696462;;FO000000137307;17;;05/07/2023 00:00;;;;
698;696462;;FO000000047575;18;;05/07/2023 00:00;;;;
699;696462;;FO000000093043;19;;05/07/2023 00:00;;;;
700;696462;;FO000000151227;20;;05/07/2023 00:00;;;;
701;696462;;FO000000151083;21;;05/07/2023 00:00;;;;
702;696462;;FO000000013265;22;;05/07/2023 00:00;;;;
703;696462;;FO000000013121;23;;05/07/2023 00:00;;;;
704;696462;;FO000000022339;24;;05/07/2023 00:00;;;;
705;696462;;FO000000199335;25;;05/07/2023 00:00;;;;
706;696462;;FO000000048763;26;;05/07/2023 00:00;;;;
707;696462;;FO000000018631;27;;05/07/2023 00:00;;;;
708;696462;;FO000000021871;28;;05/07/2023 00:00;;;;
709;696510;;FO000000191414;1;;05/07/2023 00:00;;;;
710;697508;;FO000000099020;1;;05/07/2023 00:00;;;;
711;700926;;FO000000163354;1;;05/07/2023 00:00;;;;
712;702203;;FO000000169926;3;;05/07/2023 00:00;;;;
713;702366;;FO000000225140;3;;05/07/2023 00:00;;;;
714;702366;;FO000000196145;4;;05/07/2023 00:00;;;;
715;704245;;FO000000255137;1;;05/07/2023 00:00;;;;
716;706785;;FO000000225834;1;;05/07/2023 00:00;;;;
717;706785;;FO000000225846;2;;05/07/2023 00:00;;;;
718;711136;;FO000000104538;1;;05/07/2023 00:00;;;;
719;711136;;FO000000061650;2;;05/07/2023 00:00;;;;
720;715817;;FO000000193663;1;;05/07/2023 00:00;;;;
721;721791;;FO000000126417;1;;05/07/2023 00:00;;;;
722;723455;;FO000000169317;1;;05/07/2023 00:00;;;;
723;723455;;FO000000169461;2;;05/07/2023 00:00;;;;
724;723455;;FO000000169605;3;;05/07/2023 00:00;;;;
725;724893;;FO000000022599;4;;05/07/2023 00:00;;;;
726;725439;;FO000000068556;1;;05/07/2023 00:00;;;;
727;727960;;FO000000196623;1;;05/07/2023 00:00;;;;
728;730553;;FO000000195265;1;;05/07/2023 00:00;;;;
729;730553;;FO000000195121;2;;05/07/2023 00:00;;;;
730;731612;;FO000000214700;1;;05/07/2023 00:00;;;;
731;731612;;FO000000214856;2;;05/07/2023 00:00;;;;
732;732111;;FO000000028466;1;;05/07/2023 00:00;;;;
733;732111;;FO000000036638;2;;05/07/2023 00:00;;;;
734;732111;;FO000000048530;3;;05/07/2023 00:00;;;;
735;732111;;FO000000045878;4;;05/07/2023 00:00;;;;
736;732111;;FO000000045950;5;;05/07/2023 00:00;;;;
737;732111;;FO000000145414;6;;05/07/2023 00:00;;;;
738;732111;;FO000000048422;7;;05/07/2023 00:00;;;;
739;732111;;FO000000048494;8;;05/07/2023 00:00;;;;
740;732111;;FO000000039950;9;;05/07/2023 00:00;;;;
741;732111;;FO000000050306;10;;05/07/2023 00:00;;;;
742;732111;;FO000000050342;11;;05/07/2023 00:00;;;;
743;732111;;FO000000050234;12;;05/07/2023 00:00;;;;
744;733240;;FO000000092490;1;;05/07/2023 00:00;;;;
745;733772;;FO000000045007;4;;05/07/2023 00:00;;;;
746;733772;;FO000000107099;5;;05/07/2023 00:00;;;;
747;734932;;FO000000187371;1;;05/07/2023 00:00;;;;
748;734932;;FO000000187227;2;;05/07/2023 00:00;;;;
749;742261;;FO000000053747;1;;05/07/2023 00:00;;;;
750;742261;;FO000000067931;2;;05/07/2023 00:00;;;;
751;742535;;FO000000062957;1;;05/07/2023 00:00;;;;
752;743718;;FO000000252356;1;;05/07/2023 00:00;;;;
753;753202;;FO000000101050;1;;05/07/2023 00:00;;;;
754;753202;;FO000000101122;2;;05/07/2023 00:00;;;;
755;753202;;FO000000101194;3;;05/07/2023 00:00;;;;
756;753202;;FO000000099778;4;;05/07/2023 00:00;;;;
757;755099;;FO000000011890;5;;05/07/2023 00:00;;;;
758;755099;;FO000000129152;6;;05/07/2023 00:00;;;;
759;755099;;FO000000129008;7;;05/07/2023 00:00;;;;
760;755099;;FO000000040320;8;;05/07/2023 00:00;;;;
761;755099;;FO000000108890;9;;05/07/2023 00:00;;;;
762;755099;;FO000000108746;10;;05/07/2023 00:00;;;;
763;755099;;FO000000171846;11;;05/07/2023 00:00;;;;
764;755712;;FO000000136874;1;;05/07/2023 00:00;;;;
765;755712;;FO000000137018;2;;05/07/2023 00:00;;;;
766;755712;;FO000000015414;3;;05/07/2023 00:00;;;;
767;755712;;FO000000003568;4;;05/07/2023 00:00;;;;
768;762106;;FO000000151943;1;;05/07/2023 00:00;;;;
769;762106;;FO000000152087;2;;05/07/2023 00:00;;;;
770;762106;;FO000000186179;3;;05/07/2023 00:00;;;;
771;763730;;FO000000017011;2;;05/07/2023 00:00;;;;
772;763730;;FO000000090175;3;;05/07/2023 00:00;;;;
773;763730;;FO000000044023;4;;05/07/2023 00:00;;;;
774;765690;;FO000000173480;1;;05/07/2023 00:00;;;;
775;767922;;FO000000153329;1;;05/07/2023 00:00;;;;
776;768072;;FO000000242077;1;;05/07/2023 00:00;;;;
777;771072;;FO000000107461;1;;05/07/2023 00:00;;;;
778;771383;;FO000000064984;1;;05/07/2023 00:00;;;;
779;771383;;FO000000064840;2;;05/07/2023 00:00;;;;
780;772449;;FO000000139999;1;;05/07/2023 00:00;;;;
781;772795;;FO000000159244;1;;05/07/2023 00:00;;;;
782;772795;;FO000000159388;2;;05/07/2023 00:00;;;;
783;774078;;FO000000169326;1;;05/07/2023 00:00;;;;
784;774078;;FO000000169470;2;;05/07/2023 00:00;;;;
785;774078;;FO000000169614;3;;05/07/2023 00:00;;;;
786;774528;;FO000000094122;1;;05/07/2023 00:00;;;;
787;774939;;FO000000205028;1;;05/07/2023 00:00;;;;
788;774939;;FO000000204884;2;;05/07/2023 00:00;;;;
789;774939;;FO000000204740;3;;05/07/2023 00:00;;;;
790;774939;;FO000000204596;4;;05/07/2023 00:00;;;;
791;774939;;FO000000204452;5;;05/07/2023 00:00;;;;
792;774939;;FO000000215912;6;;05/07/2023 00:00;;;;
793;774939;;FO000000215768;7;;05/07/2023 00:00;;;;
794;781594;;FO000000222523;1;;05/07/2023 00:00;;;;
795;784568;;FO000000137662;1;;05/07/2023 00:00;;;;
796;785322;;FO000000175870;1;;05/07/2023 00:00;;;;
797;786429;;FO000000104751;3;;05/07/2023 00:00;;;;
798;786429;;FO000000050047;4;;05/07/2023 00:00;;;;
799;786826;;FO000000011747;1;;05/07/2023 00:00;;;;
800;801509;;FO000000154362;1;;05/07/2023 00:00;;;;
801;802489;;FO000000013431;7;;05/07/2023 00:00;;;;
802;802489;;FO000000095705;8;;05/07/2023 00:00;;;;
803;802489;;FO000000044129;9;;05/07/2023 00:00;;;;
804;802489;;FO000000034491;10;;05/07/2023 00:00;;;;
805;802489;;FO000000039615;11;;05/07/2023 00:00;;;;
806;802489;;FO000000138131;12;;05/07/2023 00:00;;;;
807;802489;;FO000000151595;13;;05/07/2023 00:00;;;;
808;802489;;FO000000118433;14;;05/07/2023 00:00;;;;
809;804062;;FO000000257414;1;;05/07/2023 00:00;;;;
810;809697;;FO000000121651;4;;05/07/2023 00:00;;;;
811;809697;;FO000000002817;5;;05/07/2023 00:00;;;;
812;818713;;FO000000065511;3;;05/07/2023 00:00;;;;
813;825680;;FO000000129013;6;;05/07/2023 00:00;;;;
814;857533;;FO000000008869;3;;05/07/2023 00:00;;;;
815;857533;;FO000000065427;4;;05/07/2023 00:00;;;;
816;857533;;FO000000098223;5;;05/07/2023 00:00;;;;
817;857533;;FO000000098079;6;;05/07/2023 00:00;;;;
818;857533;;FO000000028779;7;;05/07/2023 00:00;;;;
819;865493;;FO000000082057;3;;05/07/2023 00:00;;;;
820;865493;;FO000000081913;4;;05/07/2023 00:00;;;;
821;865493;;FO000000082201;5;;05/07/2023 00:00;;;;
822;874985;;FO000000096696;10;;05/07/2023 00:00;;;;
823;874985;;FO000000096624;11;;05/07/2023 00:00;;;;
824;874985;;FO000000059108;12;;05/07/2023 00:00;;;;
825;874985;;FO000000033632;13;;05/07/2023 00:00;;;;
826;898502;;FO000000185558;1;;05/07/2023 00:00;;;;
827;898502;;FO000000185702;2;;05/07/2023 00:00;;;;
828;898502;;FO000000185846;3;;05/07/2023 00:00;;;;
829;898502;;FO000000185990;4;;05/07/2023 00:00;;;;
830;898502;;FO000000186134;5;;05/07/2023 00:00;;;;
831;898865;;FO000000052180;1;;05/07/2023 00:00;;;;
832;898865;;FO000000089668;2;;05/07/2023 00:00;;;;
833;898865;;FO000000005318;3;;05/07/2023 00:00;;;;
834;898865;;FO000000024340;4;;05/07/2023 00:00;;;;
835;898865;;FO000000024196;5;;05/07/2023 00:00;;;;
836;898865;;FO000000003122;6;;05/07/2023 00:00;;;;
837;898865;;FO000000041176;7;;05/07/2023 00:00;;;;
838;907191;;FO000000148135;1;;05/07/2023 00:00;;;;
839;908357;;FO000000141512;1;;05/07/2023 00:00;;;;
840;908357;;FO000000010062;2;;05/07/2023 00:00;;;;
841;909440;;FO000000056588;1;;05/07/2023 00:00;;;;
842;909440;;FO000000008358;2;;05/07/2023 00:00;;;;
843;909729;;FO000000188204;1;;05/07/2023 00:00;;;;
844;909729;;FO000000188060;2;;05/07/2023 00:00;;;;
845;909729;;FO000000168368;3;;05/07/2023 00:00;;;;
846;909729;;FO000000168224;4;;05/07/2023 00:00;;;;
847;909729;;FO000000168080;5;;05/07/2023 00:00;;;;
848;909729;;FO000000170408;6;;05/07/2023 00:00;;;;
849;909886;;FO000000120517;1;;05/07/2023 00:00;;;;
850;911945;;FO000000096743;3;;05/07/2023 00:00;;;;
851;911945;;FO000000096263;4;;05/07/2023 00:00;;;;
852;911945;;FO000000031439;5;;05/07/2023 00:00;;;;
853;911945;;FO000000094271;6;;05/07/2023 00:00;;;;
854;911945;;FO000000156163;7;;05/07/2023 00:00;;;;
855;911945;;FO000000156115;8;;05/07/2023 00:00;;;;
856;911945;;FO000000035975;9;;05/07/2023 00:00;;;;
857;911945;;FO000000206731;10;;05/07/2023 00:00;;;;
858;911945;;FO000000214123;11;;05/07/2023 00:00;;;;
859;912431;;FO000000138365;1;;05/07/2023 00:00;;;;
860;917783;;FO000000057230;1;;05/07/2023 00:00;;;;
861;917783;;FO000000040826;2;;05/07/2023 00:00;;;;
862;918963;;FO000000156753;1;;05/07/2023 00:00;;;;
863;918963;;FO000000156897;2;;05/07/2023 00:00;;;;
864;918963;;FO000000157185;3;;05/07/2023 00:00;;;;
865;918963;;FO000000227473;4;;05/07/2023 00:00;;;;
866;918963;;FO000000157041;5;;05/07/2023 00:00;;;;
867;928583;;FO000000033236;1;;05/07/2023 00:00;;;;
868;928583;;FO000000139070;2;;05/07/2023 00:00;;;;
869;928583;;FO000000138998;3;;05/07/2023 00:00;;;;
870;928583;;FO000000096978;4;;05/07/2023 00:00;;;;
871;928583;;FO000000097064;5;;05/07/2023 00:00;;;;
872;928583;;FO000000202396;6;;05/07/2023 00:00;;;;
873;954865;;FO000000043644;3;;05/07/2023 00:00;;;;
874;954865;;FO000000006118;4;;05/07/2023 00:00;;;;
875;954865;;FO000000022740;5;;05/07/2023 00:00;;;;
876;954865;;FO000000017028;6;;05/07/2023 00:00;;;;
877;954865;;FO000000011566;7;;05/07/2023 00:00;;;;
878;954865;;FO000000018180;8;;05/07/2023 00:00;;;;
879;961675;;FO000000051434;3;;05/07/2023 00:00;;;;
880;974063;;FO000000004531;1;;05/07/2023 00:00;;;;
881;974063;;FO000000004387;2;;05/07/2023 00:00;;;;
882;974063;;FO000000004243;3;;05/07/2023 00:00;;;;
883;974847;;FO000000245460;1;;05/07/2023 00:00;;;;
