bp_code;bp_etiquet;bp_codeext;bp_pt_code;bp_sf_code;bp_prop;bp_gest;bp_user;bp_proptyp;bp_statut;bp_etat;bp_occp;bp_datemes;bp_avct;bp_typephy;bp_typelog;bp_rf_code;bp_entrees;bp_ref_kit;bp_ca_nb;bp_nb_pas;bp_linecod;bp_oc_code;bp_racco;bp_comment;bp_creadat;bp_majdate;bp_majsrc;bp_abddate;bp_abdsrc
3284485;N-1 URA HOUILLES - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/07/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.19070503448.924045298;05/07/2004;;;;
3284494;IRS - GRANDE RUE (GARCHES) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/07/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19125944E48.84381657N;19/07/2012;;;;
3284505;BI CHAVILLE (GARE) - BPE 1;TERRITOIRE;154027;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/01/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19240692E48.80828054N;17/01/2012;;;;
3284506;N-1 CHAVILLE (GARE) - BPE 1;TERRITOIRE;154027;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/01/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19190249E48.80787249N;17/01/2012;;;;
3284515;IRS - BI POP FTTS CHAVILLE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/01/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19401245E48.81419119N;17/01/2012;;;;
3284516;IRS - N-1 CHAVILLE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/01/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19402714E48.81420526N;17/01/2012;;;;
3284520;94 BOULEVARD DE LA SEINE (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/10/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19411185E48.90207529N;25/10/2004;;;;
3284522;IRS - 49-51 RUE DE STALINGRAD (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/04/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19441019E48.89430273N;26/04/2010;;;;
3284523;IRS - 57 BOULEVARD DE LA SEINE (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19487609E48.90051332N;21/12/2005;;;;
3284527;IRS - BPI 2 AVENUE BENOIT FRACHON (NANTERRE) - BPE 1;TERRITOIRE;1345091;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/12/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19562032E48.89681766N;15/12/2011;;;;
3284529;IRS - PARC DES ANCIENNES MAIRIES (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/10/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19563594E48.89180563N;25/10/2004;;;;
3284531;RUE DU CASTEL MARLY - IRISE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;11/02/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19632441E48.88970027N;11/02/2010;;;;
3284532;IRS - BD G.LECLERC_AVE BENOIT FRACHON (NANTERRE) - BPE 1;TERRITOIRE;189817;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/12/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19574389E48.89686044N;15/12/2011;;;;
3284534;IRS - PK 8835 (NANTERRE VILLE);TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/10/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.19594951348.895325236;10/10/2003;;;;
3284542;IRS - AVENUE DU GENERAL GALLIENI (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;22/11/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19669662E48.89597676N;22/11/2004;;;;
3284543;IRS - RUE FAIDHERBE (Nanterre) - BPE 1;TERRITOIRE;1345090;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/10/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19684265E48.89756882N;25/10/2004;;;;
3284544;PRC OPALYS RUE FAIDHERBE (NANTERRE) - BPE 1;TERRITOIRE;1345090;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/12/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19682470E48.89755176N;09/12/2009;;;;
3284548;IRS - RUE VICTOR HUGO-RUE PASCAL (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/10/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19828565E48.89481047N;25/10/2004;;;;
3284554;IRS - FACE 2 BD DE GAULLE - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/08/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19914925E48.84168691N;27/08/2004;;;;
3284555;IRS - PLACE DR PIERRE (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/12/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.19904022E48.89809168N;23/12/2010;;;;
3284579;IRS - RUE DAUBIGNY - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/05/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20349706E48.91433390N;15/05/2004;;;;
3284594;IRS - HUGO_COURBEVOIE (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;18/11/2008;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20469651E48.89299334N;18/11/2008;;;;
3284601;IRS - RUE 8 MAI_RUE WALLON (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;22/08/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20544133E48.89210940N;22/08/2007;;;;
3284602;PRC THD - IRS - RUE 8 MAI_RUE WALLON (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;07/12/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20528565E48.89178971N;07/12/2009;;;;
3284612;IRS - N-1 MAIRIE NANTERRE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;11/09/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20576002E48.89238437N;11/09/2002;;;;
3284622;IRS - MANCHON DROIT PK9920;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/10/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20633136E48.89869303N;16/10/2003;;;;
3284626;IRS - PLACE MAGENTA - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/09/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20670464E48.84235151N;23/09/2004;;;;
3284634;JOLIOT CURIE DEVANT MAIRIE NANTERRE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;07/08/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20715444E48.89117163N;07/08/2003;;;;
3284647;MAIL JOLIOT CURIE  NANTERRE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;07/08/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20793142E48.89112754N;07/08/2003;;;;
3284673;IRS - A14 - PK 9920 (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20985923E48.89976631N;26/03/2002;;;;
3284678;IRS - AV LIBERTE_RUE MONTESQUIEU (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/03/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20993387E48.88903259N;15/03/2010;;;;
3284679;1 RUE DE SURESNES (NANTERRE) - BPE 1;TERRITOIRE;7883271;;OR21;OR1;OR21;CST;MCO;OK;1.1;04/04/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.20988258448.886152873;04/04/2011;;;;
3284695;RUE MONTESQUIEU (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/10/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21058203E48.88845218N;25/10/2004;;;;
3284721;IRS - N-1 CAA NANTERRE (J.MANSARD) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21198846E48.89790139N;26/03/2002;;;;
3284733;IRS - AVENUE CURIE/FOREST HILL - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;11/09/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21275143E48.89428293N;11/09/2002;;;;
3284750;RUE DU CEL MANES_AVE PICASSO (NANTERRE) - BPE 1;TERRITOIRE;1346893;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/12/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21311602E48.89312006N;16/12/2011;;;;
3284758;IRS - RUE LOUIS RAMEAU (BEZONS) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/05/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21324508E48.92043115N;23/05/2012;;;;
3284763;IRS - RUE DES CHAMPS PIERREUX (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;11/09/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.21356443948.887486421;11/09/2002;;;;
3284769;IRS - BI N-1 HOTEL L AMANDIER(NANTERRE) - BPE 1;TERRITOIRE;1345201;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/12/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21335390E48.89245731N;16/12/2011;;;;
3284771;IRS - RUE GOUNOD (ST CLOUD) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/09/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21412328E48.84334802N;23/09/2004;;;;
3284772;IRS - ANGLE AV CLEMENCEAU -FELIX FAURE (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/04/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21404923E48.88590880N;05/04/2011;;;;
3284774;IRS 28 RUE EMILE ZOLA (BEZONS) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;11/02/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21397530E48.92303813N;11/02/2009;;;;
3284784;IRS - 14 AV PABLO PICASSO (NANTERRE) - BPE 1;TERRITOIRE;1346893;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/12/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21311507E48.89311960N;16/12/2011;;;;
3284786;IRS - 20 RUE DES PAQUERETTES (NANTERRE) - BPE 1;TERRITOIRE;7602237;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/02/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.21422247348.908079599;10/02/2011;;;;
3284793;IRS - RUE DES PEUPLIERS (NANTERRE) - BPE 1;TERRITOIRE;2480945;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/04/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21481931E48.91314511N;17/04/2012;;;;
3284824;NANTERRE UNIVERSITE (OPEX 652);TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21575747E48.90157885N;26/03/2002;;;;
3284826;IRS - JOLIOT_CURIE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21587910E48.89619566N;20/07/2007;;;;
3284839;IRS - RUE DE LA MAIRIE - BEZONS - BPE 1;TERRITOIRE;1343778;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/02/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21641014E48.92471753N;10/02/2009;;;;
3284854;IRS - RUE DAILLY - BPE 1;HORS TERRITOIRE;1493446;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/02/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21780961E48.84466572N;20/02/2012;;;;
3284864;BOITIER IMMEUBLE DAIKIN NANTERRE ?? - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/12/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21849588E48.91583995N;17/12/2004;;;;
3284875;OPALYS - 3 FONTANOTS VERS EGOUTS - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;11/02/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21867161E48.89697135N;11/02/2011;;;;
3284876;IRS - 3 FONTANOTS SORTIE EGOUTS (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/04/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21629150E48.89709029N;20/04/2010;;;;
3284879;IRS - N-1 URA ST CLOUD - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/08/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21911845E48.84067734N;27/08/2004;;;;
3284881;IRS - PONT BEZONS RD CH4 (BEZONS) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/05/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21886155E48.92129958N;15/05/2004;;;;
3284882;IRS 38 RUE HAUTES PATURES - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/03/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21877469E48.91576448N;09/03/2004;;;;
3284885;MGP RUE HAUTES_PATURES (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/07/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21901093E48.91558399N;17/07/2007;;;;
3284891;PRC OPALYS ARAGO CURIE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;11/12/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21935023E48.89825719N;11/12/2009;;;;
3284900;IRS - ANGLE AV PICASSO-ALL 3 MUSICIENS - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/04/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.21739456248.889853055;20/04/2010;;;;
3284903;MGP GALERIE 3 FONTANOTS - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/07/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21989897E48.89671194N;17/07/2007;;;;
3284905;PRC OPALYS GALERIE 3 FONTANOTS - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;11/12/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21758695E48.89686691N;11/12/2009;;;;
3284907;IRS - ANGLE PATURES_ST MARTIN (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/07/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21992932E48.91748133N;10/07/2007;;;;
3284909;IRS - GALERIE 3 FONTANOTS (NANTERRE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/09/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22010337E48.89673910N;03/09/2004;;;;
3284910;IRS - ARAGO BOUVETS - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21771902E48.89833331N;26/03/2002;;;;
3284912;BI LEYTON ASSOCIES (SAINT-CLOUD) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/09/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22032220E48.84188028N;20/09/2010;;;;
3284913;XCO MAIRIE NANTERRE - FONTANOTS;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/05/2008;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22030781E48.89674828N;14/05/2008;;;;
3284922;IRS - 4 PLACE DES MUGUETS (NANTERRE) - BPE 1;TERRITOIRE;7603536;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/02/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22000196E48.91060728N;10/02/2011;;;;
3284928;IRS - N-1 CENTRE SOCIAL ET CULTUREL NANTERRE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/04/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22077382E48.88952302N;20/04/2010;;;;
3284931;IRS- RUE ROYALE SORTIE PARKING (SAINT-CLOUD) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/09/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22113503E48.84199666N;20/09/2010;;;;
3284950;IRS - PLACE CLEMENCEAU - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/08/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22206577E48.84157639N;27/08/2004;;;;
3284953;IRS - PONT DE ST CLOUD - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;01/02/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22224374E48.84114516N;01/02/2007;;;;
3284962;IRS - 50/62 AV FRANCOIS ARAGO - BPE 1;TERRITOIRE;2499186;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/07/2008;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22307258E48.89991103N;10/07/2008;;;;
3284981;IRS - QUAI DU PRESIDENT CARNOT (LD05) (SAINT CLOUD) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/06/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22328741E48.84430440N;24/06/2004;;;;
3284986;IRS - 52 ROUTE DES FUSILLES DE LA RESISTANCE (NANTERRE) - BPE 1;TERRITOIRE;7888332;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22337827E48.88246692N;26/03/2009;;;;
3284989;IRS - PONT BEZONS RG CH2 - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/02/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22332854E48.91740983N;06/02/2003;;;;
3284992;IRS - AV FRANCOIS ARAGO - BPE 1;TERRITOIRE;2499186;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/09/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22344866E48.90033719N;10/09/2002;;;;
3284997;RESEAU UPC;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/12/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22354232E48.91747521N;08/12/2003;;;;
3285005;IRS - VAL D'OR_DASSAULT (ST CLOUD) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/05/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22406933E48.85945450N;15/05/2009;;;;
3285019;235 RUE DE LA GARENNE - BPE 1;TERRITOIRE;4050227;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/12/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22473848E48.89847922N;19/12/2011;;;;
3285024;IRS - RUE MONT VALERIEN (SURESNES) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;02/06/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22517510E48.87095045N;02/06/2010;;;;
3285033;(INTROUVABLE SUR LE TERRAIN) IRS - RUE DU 11 NOV 1918 PK8825 - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/06/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22570619E48.82025210N;16/06/2004;;;;
3285080;FT 2823 - IRS - BD. DE L'OISE (CERGY) - BPE 1;HORS TERRITOIRE;1344426;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/07/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.06950642E49.04499030N;19/07/2012;;;;
3285088;IRS - BI RELIANCE GLOBALCOM RUE DES BEAUX SOLEILS (OSNY) - BPE 1;HORS TERRITOIRE;153111;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/07/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07027734E49.05236228N;19/07/2012;;;;
3285090;IRS - FT791 RUE DES BEAUX SOLEILS (OSNY) - BPE 1;HORS TERRITOIRE;153111;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/07/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07117351E49.05225213N;19/07/2012;;;;
3285098;IRS - BD  DE L'OISE-VIOSNE - BPE 1;HORS TERRITOIRE;1456010;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/07/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07181369E49.04268611N;05/07/2004;;;;
3285108;FT 1637 - IRS - BD. DES MERITES (OSNY) - BPE 1;HORS TERRITOIRE;1344428;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/07/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07293902E49.04785718N;19/07/2012;;;;
3285125;IRS - BD OISE-RUE DES CHAUFFOURS - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;13/06/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07495211E49.04025461N;13/06/2005;;;;
3285127;FT 980 - IRS - ANGLE RUE DES BEAUX SOLEILS-BD DES MERITES (OSNY) - BPE 1;HORS TERRITOIRE;1346278;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/07/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07551722E49.05120347N;19/07/2012;;;;
3285133;IRS - ANGLE  R. DE  LA PREFECTURE/AV DES  3 FONTAINES - BPE 1;HORS TERRITOIRE;2495039;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/10/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.07606860249.037366714;03/10/2011;;;;
3285135;IRS - N-1 POP ENERTRAG CERGY - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;11/01/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07677402E49.04059234N;11/01/2012;;;;
3285137;IRS -  BD DE L'OISE - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/11/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07699077E49.03866429N;17/11/2005;;;;
3285142;IRS - NIELSEN RUE DE LA PREFECTURE (CERGY) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/10/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07740322E49.03639042N;03/10/2011;;;;
3285148;IRS - CNAV RUE DES CHAUFFOURS - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/11/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07914146E49.04009587N;25/11/2011;;;;
3285149;IRS - RUE DES CHAUFFOURS (CERGY) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;29/08/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07814895E49.04160333N;29/08/2007;;;;
3285217;IRS - RUE DU LIEUTENANT BATANY CLAMART - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/06/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25775704E48.81306467N;09/06/2004;;;;
3285218;IRS - 61 R LES ENFANTS DU PARADIS - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/10/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25744414E48.83336208N;19/10/2004;;;;
3285230;IRS - 3 RUE JOIGNEAUX BOIS COLOMBES - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/02/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.25775275548.910813319;06/02/2003;;;;
3285239;IRS QUAI HAUT PONT D'ISSY - BPE 1;TERRITOIRE;7877122;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/03/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25805587E48.83115303N;09/03/2004;;;;
3285240;IRS RUE A ET ML ROURE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/03/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.25792678248.9129164;20/03/2012;;;;
3285256;IRS - D ORVES_BARBUSSE (CLAMART) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;12/01/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25886884E48.80881535N;12/01/2009;;;;
3285267;IRS-16 AV BARBUSSE (CLAMART) - BPE 1;TERRITOIRE;3117436;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/04/2006;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25920812E48.80605728N;26/04/2006;;;;
3285275;IRS - CH IRISE 686 - PLACE MARQUIS-RUE DES ROCHERS (CLAMART) - BPE 1;TERRITOIRE;3117436;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/11/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25954436E48.80533437N;17/11/2005;;;;
3285280;IRS - CH 9T AV DU PRESIDENT WILSON (MASSY) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/02/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25984881E48.72378300N;03/02/2003;;;;
