cb_code;cb_codeext;cb_etiquet;cb_nd1;cb_nd2;cb_r1_code;cb_r2_code;cb_r3_code;cb_r4_code;cb_prop;cb_gest;cb_user;cb_proptyp;cb_statut;cb_etat;cb_dateins;cb_datemes;cb_avct;cb_tech;cb_typephy;cb_typelog;cb_rf_code;cb_capafo;cb_fo_disp;cb_fo_util;cb_modulo;cb_diam;cb_color;cb_lgreel;cb_localis;cb_comment;cb_creadat;cb_majdate;cb_majsrc;cb_abddate;cb_abdsrc
4607061;HORS TERRITOIRE;IRS - 144FO - PK 21040 /IRS SORTIE RFF PK 21040 VIRY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/09/2006;19/09/2006;C;OPT;C;LH;RF21;144;113;31;12;;145;109,7067;;;19/09/2006;;;;
22988266;TERRITOIRE;IRS - 12FO - FT1431 - 9 BOULEVARD ROUGET DE L'ISLE / POP PAVILLON MEDIATION MONTREUIL - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/04/2021;02/04/2021;C;OPT;C;DI;RF27;12;10;2;2;;5;56,8884;;;02/04/2021;;;;
4638101;HORS TERRITOIRE;IRS - BD OISE-RUE DES CHAUFFOURS/N-1 POP ENERTRAG CERGY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;11/01/2012;11/01/2012;C;OPT;C;DI;RF14;12;8;4;2;;4;218,1690;;;11/01/2012;;;;
44806819;TERRITOIRE;IRS - 24FO - FT AV DE LA REPUBLIQUE_R ELISEE RECLUS / FT 1351  RUE KARL MARX;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/05/2024;15/05/2024;C;OPT;C;DI;RF27;12;10;2;2;;5;330,9598;;;15/05/2024;;;;
7261333;TERRITOIRE;IRS - 144FO - RUE DU CHEMIN VERT / BD VOLTAIRE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;04/09/2013;04/09/2013;C;OPT;C;LH;RF22;144;139;5;12;;4;1401,5905;;;04/09/2013;;;;
15480054;TERRITOIRE;IRISE - 24FO - N-1 POP DSI (LES LILAS) / POP DSI LES LILAS - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/08/2019;02/08/2019;C;OPT;C;DI;RF29;24;16;8;4;;5;48,2496;;;02/08/2019;;;;
4633205;TERRITOIRE;IRS - 24FO BI/POP GS_PAUL_BERT_GYMNASE (D41);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/07/2009;28/07/2009;C;OPT;C;DI;RF15;24;20;4;4;;4;23,2597;;;28/07/2009;;;;
7177825;HORS TERRITOIRE;IRS - 36 FO - POP VINCI ENERGIES /  N-1 POP VINCI ENERGIES  - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;05/08/2013;05/08/2013;C;OPT;C;TR;RF26;36;34;2;6;;4;25,5945;;;05/08/2013;;;;
4604622;TERRITOIRE;IRS - 24 FO - AV. EMILE ZOLA - POP MINISTERE DE LA CULTURE - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/10/2011;17/10/2011;C;OPT;C;DI;RF15;24;22;2;4;;4;215,9174;;;17/10/2011;;;;
4605635;TERRITOIRE;IRS - 12FO - MEDIAPOST/BD DU GENERAL DE GAULLE - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;25/10/2004;25/10/2004;C;OPT;C;DI;RF14;12;12;0;2;;4;27,2031;;;25/10/2004;;;;
5038936;HORS TERRITOIRE;IRS- 36 FO - POP CERGY PONTOISE AMENAGEMENT/ 10 BD DE L OISE -  AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;23/11/2012;23/11/2012;C;OPT;C;TR;RF26;36;36;0;6;;4;202,5116;;;23/11/2012;;;;
4608983;TERRITOIRE;IRS - 12FO - AVENUE KARL MARX/POP SEMECO KARL MARX - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;09/11/2004;09/11/2004;C;OPT;C;DI;RF38;12;8;4;1;;4;60,5582;;;09/11/2004;;;;
4622118;TERRITOIRE;IRS - 72FO - AVENUE VERDUN / HALAGE LAFERIERE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/06/2011;29/06/2011;C;OPT;C;TR;RF16;72;70;2;6;;4;1060,8879;;;29/06/2011;;;;
4622723;TERRITOIRE;IRS - 24FO - RUE ARCUEIL/N-1 LOS ANGELES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/02/2010;01/02/2010;C;OPT;C;DI;RF24;24;22;2;2;;4;162,1649;;;01/02/2010;;;;
4632363;TERRITOIRE;IRS - 24FO - BI/POP SECHOIR_AUX_CORNETTES (D90);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/07/2009;22/07/2009;C;OPT;C;DI;RF15;24;20;4;4;;4;25,0004;;;22/07/2009;;;;
4608190;TERRITOIRE;IRS - AV GALLIENI SENTIER FORT/SENTIER FORT DELESCLUZE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/03/2005;21/03/2005;C;OPT;C;TR;RF19;48;44;4;4;;4;201,5451;;;21/03/2005;;;;
4605439;TERRITOIRE;IRS - DOLET-METZ/CHEMIN DES CARROUGES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/10/2004;15/10/2004;C;OPT;C;TR;RF28;72;24;48;6;;4;174,9622;;;15/10/2004;;;;
4624303;TERRITOIRE;IRS - 72FO - N-1 POP CDC ARCUEIL/AV BRIAND - RUE BERTHOLLET ARCUEIL;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/07/2009;02/07/2009;C;OPT;C;TR;RF16;72;66;6;6;;4;364,1001;;;02/07/2009;;;;
4614895;TERRITOIRE;IRS-ADD 1 BPE IMM/GENDARMERIE ROSNY - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/06/2007;13/06/2007;C;OPT;C;TR;RF50;36;27;9;3;;4;27,2950;;;13/06/2007;;;;
4626127;TERRITOIRE;IRS - 144 FO - N-1 BOBIGNY(VAILLANT)/RUE ROBESPIERRE(BOBIGNY);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/06/2012;13/06/2012;C;OPT;C;LH;RF40;144;140;4;12;;4;453,2690;;;13/06/2012;;;;
10939438;TERRITOIRE;IRS - 36FO - LD - AVENUE JEAN JAURES/BI 128 BIS AVENUE JEAN JAURES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/10/2013;16/10/2013;C;OPT;C;TR;RF26;36;35;1;6;;4;26,7687;;;16/10/2013;;;;
4611265;TERRITOIRE;IRS-RUE LUIGI CHERUBINI/LT ARCELOR SAINT DENIS - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/02/2006;10/02/2006;C;OPT;C;DI;RF24;24;18;6;2;;4;97,7025;;;10/02/2006;;;;
4608628;TERRITOIRE;IRS - CHURCHILL_NORDLING/N-1 MAIRIE CLICHY SOUS-BOIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/06/2005;24/06/2005;C;OPT;C;LH;RF40;144;113;31;12;;4;1448,8955;;;24/06/2005;;;;
4607060;HORS TERRITOIRE;IRS - 72FO - RUE DE LA MONTAGNE PAVEE IRISE/RUE DE LA MONTAGNE PAVEE 9T;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/09/2006;19/09/2006;C;OPT;C;TR;RF16;72;49;23;6;;4;20,2370;;;19/09/2006;;;;
11108693;TERRITOIRE;IRS - 144FO - LD - SQUARE RAOUL DUFY / BI 1 RUE GIOVANNI BATISTA (ST MAURICE);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;08/01/2014;08/01/2014;C;OPT;C;LH;RF22;144;143;1;12;;4;230,7523;;;08/01/2014;;;;
17810275;TERRITOIRE;IRS - 144 FO - IRS - FT 843 -BOULEVARD DE STALINGRAD / IRS - FT 603 - RUE GAGNEE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;23/03/2020;23/03/2020;C;OPT;C;LH;RF22;144;144;0;12;;4;1059,3556;;;23/03/2020;;;;
4601267;TERRITOIRE;IRS - ( NETCENTER (PC1)) ODF D/CH0 D - DC;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;12/04/2002;12/04/2002;C;OPT;C;LH;RF56;144;64;80;12;;4;268,1913;;;12/04/2002;;;;
17726791;TERRITOIRE;IRS - 24 FO - FT1221 - RUE AMBROISE CROIZAT / FT 1060 - 16 SENTIER RABELAIS VILLEJUIF;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/03/2020;13/03/2020;C;OPT;C;DI;RF29;24;22;2;4;;5;1212,9211;;;13/03/2020;;;;
17177011;TERRITOIRE;IRS - 36 FO - RUE DE L EGALITE BAGNEUX / FT 277 - 49 RUE ALPHONSE PLUCHET BAGNEUX;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/01/2020;24/01/2020;C;OPT;C;TR;RF50;36;36;0;3;;4;1532,9254;;;24/01/2020;;;;
10934468;TERRITOIRE;24 FO - IRS - BI 5 AVENUE DES COQUELICOTS/POP KAERCHER COQUELICOTS - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/02/2017;20/02/2017;C;OPT;C;DI;RF30;24;22;2;4;;4;6,8537;;;20/02/2017;;;;
15583780;TERRITOIRE;IRISE - 24 FO - 35 AVENUE GEORGES CLEMENCEAU / N-1 POP DSI;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/08/2019;19/08/2019;C;OPT;C;DI;RF29;24;16;8;4;;5;371,2776;;;19/08/2019;;;;
7960337;TERRITOIRE;IRS - 72FO - ROUTE DE LA SEINE (10) / BD ANATOLE FRANCE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;18/03/2014;18/03/2014;C;OPT;C;TR;RF28;72;68;4;6;;4;227,8406;;;18/03/2014;;;;
34070821;TERRITOIRE;IRS - 144 FO - 1 BD DE LA REPUBLIQUE / FT 1088 - 43 RUE HOCHE (COURBEVOIE);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/09/2022;27/09/2022;C;OPT;C;LH;RF22;144;144;0;12;;4;1207,9679;;;27/09/2022;;;;
28552418;TERRITOIRE;IRS  - 12FO - FT2570 - 107 RUE DES ROCHES (MONTREUIL) - BPE 1 / POP RELAIS PETITE ENFANCE BOISSIERE MONTREUIL - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/12/2021;24/12/2021;C;OPT;C;DI;RF27;12;10;2;2;;5;250,0364;;;24/12/2021;;;;
22878817;TERRITOIRE;IRS - 12FO - COMPAGNONS_LIBERATION / BPI - POP COMMISSARIAT DE LA POLICE NATIONALE CRETEIL;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;25/03/2021;25/03/2021;C;OPT;C;DI;RF27;12;10;2;2;;5;104,1013;;;25/03/2021;;;;
4610786;TERRITOIRE;IRS - 12FO - RUE LAFARGE/CENTRE ADMINISTRATIF ST OUEN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;18/10/2006;18/10/2006;C;OPT;C;DI;RF14;12;8;4;2;;4;30,4342;;;18/10/2006;;;;
16619875;TERRITOIRE;IRS - 12 FO - PRC - 24  RUE DE VERDUN VILLEJUIF / FT 512  - 70 AV PAUL VAILLANT COUTURIER (VILLEJUIF);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/11/2019;28/11/2019;C;OPT;C;DI;RF25;12;8;4;2;;5;328,4418;;;28/11/2019;;;;
4631453;TERRITOIRE;IRS - 24FO BI/POP PLAINE (D09);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/07/2009;24/07/2009;C;OPT;C;DI;RF15;24;20;4;4;;4;16,1245;;;24/07/2009;;;;
29197862;TERRITOIRE;24FO - IRS  - FT 1377  RUE COLMET LEPINAY (MONTREUIL) - BPE 1 / IRS  - FT1457 - RUE MOLIERE - BPE 1;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/01/2022;27/01/2022;C;OPT;C;DI;RF29;24;22;2;4;;5;452,9439;;;27/01/2022;;;;
4611147;TERRITOIRE;IRS - 48FO - GIRATOIRE MEDICIS/RUE STE GENEVIEVE_RUE LAGUE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/02/2007;15/02/2007;C;OPT;C;TR;RF19;48;17;31;4;;4;1444,1984;;;15/02/2007;;;;
4615479;TERRITOIRE;IRS - 99 AV HENRI GINOUX/N-1PISCINE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/10/2010;07/10/2010;C;OPT;C;TR;RF19;48;38;10;4;;4;47,4116;;;07/10/2010;;;;
12760018;TERRITOIRE;IRS - 12FO - BI - POP PIERREFITTE GROUPE SCOLAIRE EUGENE VARLIN / POP PIERREFITTE GROUPE SCOLAIRE EUGENE VARLIN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/04/2018;16/04/2018;C;OPT;C;DI;RF27;12;8;4;2;;5;40,5890;;;16/04/2018;;;;
4629896;TERRITOIRE;IRS - 48FO CLOSERIE (D88)/JARDINS (D87);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/07/2009;21/07/2009;C;OPT;C;TR;RF19;48;46;2;4;;4;125,9774;;;21/07/2009;;;;
6338182;HORS TERRITOIRE;IRS - 144FO - FT 1764 - PT1 RUE ARISTIDE BRIAND (OSNY)/ RUE PASTEUR (OSNY) - BPE1;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/05/2013;07/05/2013;C;OPT;C;LH;RF22;144;134;10;12;;4;368,4257;;;07/05/2013;;;;
4639981;TERRITOIRE;IRS - 48FO - PLACE VOLTAIRE - PRC PLACE VOLTAIRE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/05/2012;15/05/2012;C;OPT;C;TR;RF98;48;38;10;12;;5;34,3861;;;15/05/2012;;;;
4620978;TERRITOIRE;IRS - 24FO - 64 AV DE LA REPUBLIQUE/BAT DRH AUBERVILLIERS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;04/01/2008;04/01/2008;C;OPT;C;DI;RF15;24;16;8;4;;4;122,3286;;;04/01/2008;;;;
16288195;TERRITOIRE;IRS - 24FO - FT 1221 - RUE AMBROISE CROIZAT VILLEJUIF/POP ANNEXE AMBROISE CROIZAT VILLEJUIF;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/10/2019;29/10/2019;C;OPT;C;DI;RF100;24;18;6;4;;236;16,2222;;;29/10/2019;;;;
9959492;TERRITOIRE;144 FO - IRISE - JD-C16775740 / RUE DES FRERES VOISINS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/04/2003;29/04/2003;C;OPT;C;LH;RF56;144;40;104;12;;4;213,5208;;;29/04/2003;;;;
34654513;TERRITOIRE;IRS - 15 AV DU PRESIDENT SALVADOR ALLENDE / N-1 POP TI VITRY PATTE OUEST;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/11/2007;21/11/2007;C;OPT;C;TR;RF16;72;68;4;6;;4;259,9723;;;21/11/2007;;;;
4629729;TERRITOIRE;IRS - 72FO - CHURCHILL_NORDLING/IRS - AV DU CONSUL GENERAL NORDLING;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/08/2012;13/08/2012;C;OPT;C;TR;RF16;72;61;11;6;;4;270,0898;;;13/08/2012;;;;
22214178;TERRITOIRE;IRS- 72 RUE LENAIN DE TILLEMONT/RUE DOUMER-BEL AIR MONTREUIL;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/11/2006;03/11/2006;C;OPT;C;TR;RF16;72;64;8;6;;4;269,8064;;;03/11/2006;;;;
4636422;TERRITOIRE;IRS - ANGLE JOFFRE MICHELE/AV RABELAIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/02/2011;02/02/2011;C;OPT;C;LH;RF56;144;40;104;12;;4;573,8709;;;02/02/2011;;;;
4608092;TERRITOIRE;IRS - ECOLE ELEMENTAIRE BOILEAU/CONSERVATOIRE DE MUSIQUE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/10/2005;03/10/2005;C;OPT;C;DI;RF14;12;8;4;2;;4;36,2353;;;03/10/2005;;;;
34629226;TERRITOIRE;IRS - BAGUETTE - 36 FO - FT1496 - RUE GASTON LAURIAU - BPE 1 / FT1496 - RUE GASTON LAURIAU - BPE 2;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/01/2022;28/01/2022;C;OPT;C;TR;RF50;36;36;0;3;;4;8,1748;;;28/01/2022;;;;
4614067;TERRITOIRE;IRS - AVENUE CURIE FOREST HILL/IRS - ARAGO CURIE (CA-FR-000421Z4-IRS1-144-1);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/07/2007;19/07/2007;C;OPT;C;LH;RF56;144;18;126;12;;4;351,8425;;;19/07/2007;;;;
42902180;TERRITOIRE;IRS - 24FO - FT106 - 20 AV DU PONT ROYAL / POP ECOLE MATERNELLE PONT ROYAL CACHAN - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;18/01/2024;18/01/2024;C;OPT;C;DI;RF29;24;20;4;4;;5;12,3661;;;18/01/2024;;;;
14862849;TERRITOIRE;IRS - 144FO - FT 1618 - 16 RUE DES CAILLOTS / IRS - 58 RUE FRANKLIN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/05/2019;22/05/2019;C;OPT;C;LH;RF93;144;144;0;12;;5;708,1831;;;22/05/2019;;;;
4595310;TERRITOIRE;IRS - LIRAISON NOOS-PELLETAN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;25/06/2001;25/06/2001;C;OPT;C;DI;RF73;12;6;6;6;;5;22,4041;;;25/06/2001;;;;
4605004;TERRITOIRE;IRS - 72FO TCT/IRS - PLACE DES CACQUETS/PK 1190 PLACE DES POULIES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/01/2002;01/01/2002;C;OPT;C;TR;RF41;72;41;31;6;;5;269,7882;;;01/01/2002;;;;
4624042;TERRITOIRE;IRS - 24FO POP CENTRE SPORTIF DU MONT VALERIEN / 1 RUE DE SURESNES - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;04/04/2011;04/04/2011;C;OPT;C;DI;RF15;24;22;2;4;;4;111,1388;;;04/04/2011;;;;
22082020;TERRITOIRE;IRS - 12FO - FT166  - 36 AVENUE DU PRESIDENT ALLENDE / PRC - IRISE - FT184 -  58 AV DU PDT ALLENDE_RUE DESMOULINS VILLEJUIF;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/01/2021;30/01/2021;C;OPT;C;DI;RF27;12;10;2;2;;5;60,7045;;;30/01/2021;;;;
22910503;HORS TERRITOIRE;IRS - BAGUETTE 24FO - FT 379 - ROUTE DE BRY - RUE ADRIEN MENTIENNE  - BPE 1 /  FT 379 - ROUTE DE BRY - RUE ADRIEN MENTIENNE  - BPE 2;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/03/2021;29/03/2021;C;OPT;C;DI;RF29;24;20;4;4;;5;8,1931;;;29/03/2021;;;;
16518759;TERRITOIRE;IRS - 12 FO - VANZETTI_CROIZAT / FT625 - RUE AMBROISE CROIZAT (VILLEJUIF);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/11/2019;19/11/2019;C;OPT;C;DI;RF66;12;10;2;2;;236;28,0971;;;19/11/2019;;;;
12740853;HORS TERRITOIRE;12FO - IRS - BD OISE-RUE DES CHAUFFOURS - POP SANTE SERVICE POLE OUEST CERGY CHAUFFOURS CERGY - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/04/2018;10/04/2018;C;OPT;C;DI;RF27;12;11;1;2;;5;273,9025;;;10/04/2018;;;;
4623780;HORS TERRITOIRE;IRS - 24FO - POP RELIANCE/BI RELIANCE - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/07/2012;19/07/2012;C;OPT;C;DI;RF15;24;22;2;4;;4;16,9735;;;19/07/2012;;;;
4640937;HORS TERRITOIRE;IRS - 72 FO - AV FERDINAND CHATELAIN/ANGLE BD GENERAL DE GAULLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/02/2012;16/02/2012;C;OPT;C;TR;RF16;72;72;0;6;;4;306,3999;;;16/02/2012;;;;
10871091;HORS TERRITOIRE;36 FO - IRS - BI POP CPAM CERGY /POP CPAM CERGY -AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/04/2015;27/04/2015;C;OPT;C;TR;RF26;36;34;2;6;;4;17,5462;;;27/04/2015;;;;
8433880;TERRITOIRE;144 FO - IRS - PARKING AIR FRANCE / 131 AV DE LA VICTOIRE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/07/2014;24/07/2014;C;OPT;C;LH;RF22;144;144;0;12;;4;507,5553;;;24/07/2014;;;;
11062488;TERRITOIRE;IRS - 24FO - LD -  POP QUALI-STE BONNEUIL 2 AV DES ORANGERS (BONNEUIL SUR MARNE)-AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/03/2017;17/03/2017;C;OPT;C;DI;RF30;24;24;0;4;;4;7,4618;;;17/03/2017;;;;
4594837;TERRITOIRE;IRS - 144FO - 21 RUE DU BAC LE PERREUX/FERRY ALSACE LORRAINE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/11/2002;15/11/2002;C;OPT;C;LH;RF40;144;108;36;12;;4;905,3185;;;15/11/2002;;;;
8464277;TERRITOIRE;IRS - 144FO - RUE WALDECK ROCHER/AV DU GENERAL DE GAULLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;05/08/2014;05/08/2014;C;OPT;C;LH;RF22;144;138;6;12;;4;916,7828;;;05/08/2014;;;;
4602825;TERRITOIRE;IRISE - 144 FO - PLACE DE LA GARE ST-DENIS / B601 CHAMBRE 10;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/09/2004;15/09/2004;C;OPT;C;LH;RF56;144;28;116;12;;4;62,8472;;;15/09/2004;;;;
4632348;TERRITOIRE;IRS - 24FO - BI/POP CHAUFFERIE_LES_SORBIERS (A06);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/07/2009;22/07/2009;C;OPT;C;DI;RF15;24;20;4;4;;4;17,8045;;;22/07/2009;;;;
4614494;TERRITOIRE;IRS - 24FO - PRC / VERS RESEAU UPC;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;26/07/2012;26/07/2012;C;OPT;C;DI;RF67;24;22;2;2;;5;20,8675;;;26/07/2012;;;;
8803219;TERRITOIRE;144 FO - BAG 18 AV DES FRERES LUMIERES - BPE1/BPE2;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/11/2014;19/11/2014;C;OPT;C;LH;RF22;144;144;0;12;;4;5,2758;;;19/11/2014;;;;
11023122;HORS TERRITOIRE;IRS - 144FO - BI 10 ALLEE BIENVENUE/IRS BD MELIES - BPE2;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;08/03/2013;08/03/2013;C;OPT;C;LH;RF22;144;139;5;12;;4;798,0879;;;08/03/2013;;;;
7515735;TERRITOIRE;IRS - 144FO - AV DES TROIS MARCHES - BPE1 / RUE DE LA VANNE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/11/2013;19/11/2013;C;OPT;C;LH;RF22;144;142;2;12;;4;645,5940;;;19/11/2013;;;;
15512993;TERRITOIRE;IRISE - 24FO - ANGLE RUE CHARLES PEGUY/ RUE DU PRESIDENT ROBERT SCHUMANN / N-1 ATELIERS ESPACES VERTS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/08/2019;07/08/2019;C;OPT;C;DI;RF29;24;22;2;4;;5;862,1951;;;07/08/2019;;;;
4611163;TERRITOIRE;IRS - 12FO - MAIRIE DE LHAY LES ROSES/RUE DES JARDINS LHAY LES ROSES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/02/2007;19/02/2007;C;OPT;C;DI;RF70;12;10;2;2;;5;112,3026;;;19/02/2007;;;;
17589201;TERRITOIRE;IRS - 12 FO - FT 1699 - 143 BOULEVARD MAXIME GORKI VILLEJUIF / FT1104- 22 Rue Jean Baptiste Cl?Æment VILLEJUIF;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/03/2020;03/03/2020;C;OPT;C;DI;RF37;12;10;2;2;;5;675,9353;;;03/03/2020;;;;
26123035;TERRITOIRE;IRS - 24 FO - FT397 - RUE DE LA BIEVRE / POP CENTRE TECHNIQUE MUNICIPAL BOURG LA REINE - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/10/2021;01/10/2021;C;OPT;C;DI;RF31;24;20;4;2;;5;106,5634;;;01/10/2021;;;;
