dm_cd_code;dm_cm_code;dm_creadat;dm_majdate;dm_majsrc;dm_abddate;dm_abdsrc
427715;558739;;;;;
427716;558739;;;;;
427720;560746;;;;;
427722;560749;;;;;
427723;560749;;;;;
427724;560750;;;;;
427727;560752;;;;;
427537;558721;;;;;
427538;558722;;;;;
427539;558724;;;;;
427544;558727;;;;;
427545;558727;;;;;
427547;558729;;;;;
427548;558729;;;;;
427549;558730;;;;;
427553;558734;;;;;
427554;558734;;;;;
425734;559163;;;;;
426090;562447;;;;;
426091;562447;;;;;
426092;562448;;;;;
426093;562449;;;;;
426094;562449;;;;;
426095;562449;;;;;
426096;562449;;;;;
426097;562450;;;;;
426099;564202;;;;;
426100;564203;;;;;
426409;558947;;;;;
426410;558947;;;;;
426413;558953;;;;;
426414;558954;;;;;
427049;562427;;;;;
427050;562428;;;;;
427051;562429;;;;;
427052;562430;;;;;
427053;562432;;;;;
427054;562433;;;;;
427055;562435;;;;;
427094;566401;;;;;
427645;566339;;;;;
427646;566341;;;;;
427647;566342;;;;;
427648;566344;;;;;
426101;564203;;;;;
426102;564204;;;;;
426103;564204;;;;;
426104;564205;;;;;
426105;564206;;;;;
426415;558954;;;;;
426416;558955;;;;;
426417;558955;;;;;
426418;558956;;;;;
426779;558783;;;;;
426780;558783;;;;;
426800;558797;;;;;
426801;558798;;;;;
426802;558798;;;;;
426803;558798;;;;;
426804;558799;;;;;
427465;566445;;;;;
427735;560764;;;;;
427736;590308;;;;;
427737;590778;;;;;
427738;590777;;;;;
427739;590471;;;;;
427740;560766;;;;;
427741;560768;;;;;
427742;560769;;;;;
427744;560772;;;;;
427745;560773;;;;;
427746;560775;;;;;
427747;560776;;;;;
425862;559045;;;;;
425863;559045;;;;;
425864;559045;;;;;
425865;559046;;;;;
426837;562391;;;;;
426838;562392;;;;;
426839;562392;;;;;
426840;562394;;;;;
426843;562399;;;;;
426844;562399;;;;;
427505;558701;;;;;
427514;558710;;;;;
427515;558711;;;;;
425172;558691;;;;;
425173;558691;;;;;
425174;558692;;;;;
425175;558692;;;;;
425176;558693;;;;;
425177;558693;;;;;
425178;558694;;;;;
425866;559046;;;;;
425867;559048;;;;;
425868;559049;;;;;
425869;559049;;;;;
425882;559069;;;;;
425886;559072;;;;;
425887;559072;;;;;
425888;559073;;;;;
425889;559073;;;;;
425890;559074;;;;;
425891;559074;;;;;
425892;559075;;;;;
425893;559076;;;;;
425894;559076;;;;;
425895;559077;;;;;
425896;559077;;;;;
425897;559077;;;;;
425898;559078;;;;;
425899;559079;;;;;
425903;564180;;;;;
425904;564181;;;;;
426845;562400;;;;;
426846;562400;;;;;
426847;562400;;;;;
426848;562402;;;;;
426849;562402;;;;;
426850;562403;;;;;
426508;564107;;;;;
427531;558719;;;;;
427532;558719;;;;;
427533;558719;;;;;
427534;558720;;;;;
427535;558720;;;;;
427536;558721;;;;;
427200;560872;;;;;
427201;560873;;;;;
427203;560875;;;;;
427204;560875;;;;;
427205;562435;;;;;
427206;562436;;;;;
427208;562440;;;;;
427213;566277;;;;;
427214;566278;;;;;
427215;566279;;;;;
427216;566280;;;;;
427217;566281;;;;;
427218;566282;;;;;
425905;564182;;;;;
425906;564183;;;;;
425907;564184;;;;;
425908;564185;;;;;
425909;564186;;;;;
425910;564187;;;;;
425911;564188;;;;;
425912;564189;;;;;
425913;564190;;;;;
425914;564191;;;;;
425915;564192;;;;;
425916;564193;;;;;
425917;564194;;;;;
425938;564199;;;;;
425939;564199;;;;;
426576;558741;;;;;
426577;558741;;;;;
426578;558742;;;;;
426579;558742;;;;;
426580;558743;;;;;
426583;558745;;;;;
426584;558745;;;;;
426585;558746;;;;;
426586;558746;;;;;
427912;560793;;;;;
429214;561686;;;;;
429215;561686;;;;;
429216;561686;;;;;
429217;561687;;;;;
429218;561687;;;;;
429219;561689;;;;;
429220;561691;;;;;
429221;561692;;;;;
429860;561773;;;;;
429861;561774;;;;;
429862;561774;;;;;
429863;561776;;;;;
429864;561778;;;;;
429865;561779;;;;;
429866;560209;;;;;
427913;560794;;;;;
427914;560794;;;;;
427915;560796;;;;;
427917;560799;;;;;
427918;560801;;;;;
427919;560803;;;;;
427920;560805;;;;;
427921;560806;;;;;
427922;560808;;;;;
427923;560808;;;;;
427925;560811;;;;;
427926;560812;;;;;
427927;560812;;;;;
427928;560813;;;;;
427929;590310;;;;;
427930;590309;;;;;
427931;590847;;;;;
427932;590846;;;;;
427933;560815;;;;;
427934;560815;;;;;
427945;560160;;;;;
427946;560161;;;;;
427947;560163;;;;;
427948;560163;;;;;
429222;561694;;;;;
429223;561696;;;;;
429224;561697;;;;;
429225;561697;;;;;
429226;561698;;;;;
429227;561699;;;;;
429251;561702;;;;;
429252;561703;;;;;
429259;561706;;;;;
429260;561707;;;;;
429261;561708;;;;;
429869;560215;;;;;
429871;560217;;;;;
429873;560218;;;;;
429874;560218;;;;;
429875;560219;;;;;
429876;560219;;;;;
429877;560220;;;;;
429901;590427;;;;;
429902;590426;;;;;
429903;590427;;;;;
429904;590426;;;;;
427949;560164;;;;;
427950;560166;;;;;
427952;560168;;;;;
427974;566205;;;;;
427975;566206;;;;;
428651;559997;;;;;
429298;590366;;;;;
429913;560397;;;;;
429914;560399;;;;;
429922;560411;;;;;
429923;560411;;;;;
429924;560411;;;;;
429931;561830;;;;;
429299;590365;;;;;
429300;590366;;;;;
429301;590365;;;;;
429302;590366;;;;;
429303;590365;;;;;
429304;560278;;;;;
429305;560278;;;;;
429306;560279;;;;;
429307;560279;;;;;
3377349;563538;;;;;
430325;561889;;;;;
430326;561890;;;;;
430327;561891;;;;;
430328;561892;;;;;
430329;561893;;;;;
430330;561893;;;;;
430331;561894;;;;;
430332;561895;;;;;
430333;561895;;;;;
430334;561896;;;;;
430335;561896;;;;;
430336;561897;;;;;
430337;561897;;;;;
428712;563667;;;;;
428713;563667;;;;;
428714;563668;;;;;
428715;563668;;;;;
428716;563668;;;;;
428717;563668;;;;;
428718;563672;;;;;
428719;563673;;;;;
428721;563675;;;;;
428722;563676;;;;;
428723;563677;;;;;
428724;563678;;;;;
428725;563679;;;;;
428726;563679;;;;;
428729;563680;;;;;
428730;563681;;;;;
428731;563681;;;;;
428732;563681;;;;;
428733;563681;;;;;
428734;563681;;;;;
428735;563681;;;;;
428736;563682;;;;;
428737;563683;;;;;
428738;563684;;;;;
430093;561834;;;;;
430094;561834;;;;;
430095;561835;;;;;
430096;561837;;;;;
430097;561838;;;;;
430098;561840;;;;;
430100;561843;;;;;
430101;561843;;;;;
430108;561848;;;;;
430110;561852;;;;;
430111;561853;;;;;
430112;561853;;;;;
430113;561854;;;;;
430114;561856;;;;;
430115;561858;;;;;
430116;561858;;;;;
430117;561859;;;;;
430119;561862;;;;;
430120;561864;;;;;
430121;561864;;;;;
430122;561865;;;;;
430123;561866;;;;;
430126;561871;;;;;
428462;559114;;;;;
428463;559114;;;;;
428464;559114;;;;;
428465;559115;;;;;
428466;559115;;;;;
428467;559115;;;;;
428468;559115;;;;;
428469;559116;;;;;
428470;559116;;;;;
428471;559116;;;;;
428472;559116;;;;;
428473;559117;;;;;
428474;559117;;;;;
428475;559117;;;;;
428476;559117;;;;;
428741;563687;;;;;
428742;563687;;;;;
428743;563687;;;;;
428744;563687;;;;;
428745;563688;;;;;
428746;563688;;;;;
428747;563688;;;;;
428748;563688;;;;;
428749;563689;;;;;
428750;563689;;;;;
428751;563689;;;;;
428752;563689;;;;;
428753;563690;;;;;
428754;563691;;;;;
428755;563691;;;;;
428756;563691;;;;;
428757;563691;;;;;
428764;559207;;;;;
428765;559207;;;;;
428787;559214;;;;;
428788;559214;;;;;
429387;565628;;;;;
429389;565632;;;;;
429390;565632;;;;;
429391;565632;;;;;
430518;561912;;;;;
430519;561913;;;;;
430237;561069;;;;;
430238;561070;;;;;
430239;561070;;;;;
430240;561800;;;;;
430241;561801;;;;;
430242;561802;;;;;
430243;561803;;;;;
430244;561804;;;;;
430245;561805;;;;;
428477;559118;;;;;
428478;559118;;;;;
428479;559118;;;;;
428480;559118;;;;;
428481;559119;;;;;
428482;559119;;;;;
428483;559119;;;;;
428484;559119;;;;;
428485;559120;;;;;
428486;559120;;;;;
428487;559120;;;;;
428488;559121;;;;;
428489;559121;;;;;
428490;559122;;;;;
428491;559122;;;;;
428492;559123;;;;;
428493;559123;;;;;
428494;559123;;;;;
428495;559124;;;;;
428496;559124;;;;;
428497;559124;;;;;
428498;559124;;;;;
428499;559125;;;;;
428500;559125;;;;;
428501;559125;;;;;
428502;559125;;;;;
428503;559125;;;;;
428504;559125;;;;;
428505;559126;;;;;
428506;559126;;;;;
428507;559126;;;;;
428508;559126;;;;;
428509;559127;;;;;
428510;559127;;;;;
429415;561709;;;;;
429416;561709;;;;;
429417;561709;;;;;
429418;561709;;;;;
429419;561710;;;;;
429420;561710;;;;;
429421;561710;;;;;
429422;561710;;;;;
429423;561711;;;;;
429424;561711;;;;;
429425;561711;;;;;
429979;566496;;;;;
429980;566496;;;;;
429981;566496;;;;;
429982;566498;;;;;
429983;566499;;;;;
429984;566499;;;;;
429194;565604;;;;;
429829;561759;;;;;
429830;561759;;;;;
429831;561760;;;;;
429832;561760;;;;;
429833;561760;;;;;
429834;561761;;;;;
429835;561761;;;;;
429836;561762;;;;;
430127;561871;;;;;
430451;563437;;;;;
430452;563438;;;;;
430453;563439;;;;;
430454;563441;;;;;
430455;563442;;;;;
430456;563442;;;;;
430457;563444;;;;;
430458;563445;;;;;
430461;563447;;;;;
430462;563449;;;;;
430463;563451;;;;;
430466;563453;;;;;
430473;563037;;;;;
430474;563037;;;;;
430475;563037;;;;;
430476;563039;;;;;
430477;563041;;;;;
430478;563041;;;;;
428921;563696;;;;;
428922;563696;;;;;
428923;563698;;;;;
428924;563700;;;;;
428925;563701;;;;;
428926;563702;;;;;
429837;561762;;;;;
429838;561763;;;;;
429839;561764;;;;;
429840;561764;;;;;
429841;561765;;;;;
429842;561765;;;;;
429843;561766;;;;;
429844;561766;;;;;
429855;561770;;;;;
429856;561772;;;;;
429857;561772;;;;;
429858;561773;;;;;
429859;561773;;;;;
430247;561807;;;;;
430248;561807;;;;;
430249;561808;;;;;
430250;561809;;;;;
430251;561810;;;;;
430252;561811;;;;;
430253;561811;;;;;
430254;561811;;;;;
430255;561811;;;;;
430256;561812;;;;;
430257;561812;;;;;
430258;561813;;;;;
430259;561813;;;;;
430263;561818;;;;;
430264;561818;;;;;
430265;561820;;;;;
430266;561822;;;;;
430267;561823;;;;;
430268;561824;;;;;
430269;561824;;;;;
430270;561825;;;;;
430271;561825;;;;;
430272;561826;;;;;
430279;563415;;;;;
430280;563417;;;;;
430281;563418;;;;;
428274;559095;;;;;
428277;559097;;;;;
428278;559099;;;;;
428279;559099;;;;;
428280;559099;;;;;
428281;559099;;;;;
428282;559100;;;;;
428283;559100;;;;;
428284;559100;;;;;
428285;559100;;;;;
428288;559103;;;;;
428289;559104;;;;;
428927;563702;;;;;
428930;563707;;;;;
428949;565230;;;;;
428950;565232;;;;;
429558;565305;;;;;
430040;560224;;;;;
430041;560224;;;;;
430042;560224;;;;;
430043;560225;;;;;
430044;560225;;;;;
430045;560226;;;;;
430046;560226;;;;;
430047;560226;;;;;
430054;561781;;;;;
430055;561782;;;;;
430056;561782;;;;;
428290;559105;;;;;
428291;559106;;;;;
428292;559107;;;;;
428293;559108;;;;;
428294;559109;;;;;
428295;559110;;;;;
428301;559112;;;;;
428302;559112;;;;;
428303;559112;;;;;
428304;559112;;;;;
428305;559113;;;;;
428306;559113;;;;;
428307;559113;;;;;
428308;559113;;;;;
428309;559113;;;;;
428310;559113;;;;;
428311;559114;;;;;
429577;565661;;;;;
429578;565663;;;;;
429579;565664;;;;;
430480;563043;;;;;
430481;563045;;;;;
430482;563045;;;;;
430483;563046;;;;;
430484;563047;;;;;
430485;563047;;;;;
430486;563048;;;;;
430487;563048;;;;;
430488;563049;;;;;
430489;561899;;;;;
430495;561902;;;;;
430496;561903;;;;;
430497;561904;;;;;
430498;561905;;;;;
430499;561906;;;;;
430500;561906;;;;;
430501;561906;;;;;
430502;561906;;;;;
430503;561907;;;;;
430504;561907;;;;;
430505;561907;;;;;
430506;561907;;;;;
430507;561908;;;;;
430508;561909;;;;;
430509;561909;;;;;
430510;561910;;;;;
430511;561910;;;;;
430512;561910;;;;;
430513;561910;;;;;
430515;561912;;;;;
430516;561912;;;;;
430517;561912;;;;;
429023;560098;;;;;
429024;560099;;;;;
429025;560099;;;;;
429026;560101;;;;;
429027;560101;;;;;
429028;560101;;;;;
429034;560104;;;;;
429051;560124;;;;;
429624;561731;;;;;
429634;561734;;;;;
429635;561735;;;;;
429636;561736;;;;;
429637;561737;;;;;
429639;561741;;;;;
429640;561741;;;;;
429641;561741;;;;;
429642;561743;;;;;
429643;561743;;;;;
429644;561744;;;;;
429645;561746;;;;;
429646;561748;;;;;
429648;561751;;;;;
429649;561753;;;;;
429650;561754;;;;;
430282;563418;;;;;
430283;563419;;;;;
430284;563421;;;;;
430285;563423;;;;;
430286;563425;;;;;
430287;563427;;;;;
430288;563428;;;;;
430298;561881;;;;;
430299;561881;;;;;
430300;561882;;;;;
430301;561882;;;;;
430302;561883;;;;;
430303;561885;;;;;
430304;561886;;;;;
429052;560124;;;;;
429062;561682;;;;;
9091586;8285496;;;;;
9090939;8285180;;;;;
9091587;8285497;;;;;
429661;561758;;;;;
429662;561758;;;;;
429700;560148;;;;;
429701;560148;;;;;
429702;560148;;;;;
429703;560148;;;;;
429704;590425;;;;;
429705;590424;;;;;
429706;590425;;;;;
429707;590424;;;;;
429708;590425;;;;;
429709;590424;;;;;
429710;590425;;;;;
429711;590424;;;;;
430057;561782;;;;;
430058;561782;;;;;
430059;561783;;;;;
430060;561783;;;;;
430061;561783;;;;;
430062;561783;;;;;
430063;561784;;;;;
430064;561785;;;;;
430065;561785;;;;;
430066;561785;;;;;
430067;561785;;;;;
430068;561786;;;;;
430071;561789;;;;;
430072;561790;;;;;
430073;561791;;;;;
430074;561791;;;;;
430075;561791;;;;;
430076;561791;;;;;
430077;561792;;;;;
430081;561796;;;;;
430082;561796;;;;;
430083;561796;;;;;
430084;561796;;;;;
430085;561796;;;;;
430086;561796;;;;;
430087;561797;;;;;
430088;561798;;;;;
430089;561799;;;;;
430090;561832;;;;;
430091;561832;;;;;
430092;561832;;;;;
428789;559214;;;;;
428790;559215;;;;;
428791;559215;;;;;
428792;559216;;;;;
428793;559216;;;;;
429742;565323;;;;;
429743;565324;;;;;
429744;563095;;;;;
429745;563095;;;;;
429746;563096;;;;;
429747;563096;;;;;
429748;563096;;;;;
428857;560069;;;;;
429426;561711;;;;;
429427;561712;;;;;
429428;561713;;;;;
429429;561714;;;;;
429430;561715;;;;;
429439;561718;;;;;
429440;561719;;;;;
429441;561720;;;;;
429442;561720;;;;;
429443;561720;;;;;
429444;561720;;;;;
429445;561721;;;;;
429446;561721;;;;;
429447;561722;;;;;
429449;561724;;;;;
429450;561725;;;;;
429451;561726;;;;;
429452;561726;;;;;
429453;561726;;;;;
430130;561875;;;;;
430131;561875;;;;;
430132;561876;;;;;
430133;561876;;;;;
429454;561726;;;;;
429467;560294;;;;;
429468;560294;;;;;
429469;560295;;;;;
429470;560295;;;;;
429471;560296;;;;;
429472;560296;;;;;
429473;560296;;;;;
429474;560297;;;;;
429475;560297;;;;;
429476;560298;;;;;
429477;560298;;;;;
429478;560299;;;;;
429479;560299;;;;;
432271;561484;;;;;
432272;561484;;;;;
432273;561486;;;;;
430438;561093;;;;;
430440;563431;;;;;
430441;563432;;;;;
430442;563432;;;;;
430443;563433;;;;;
430790;561141;;;;;
430793;561144;;;;;
430794;561144;;;;;
430795;561144;;;;;
430796;561146;;;;;
431074;563536;;;;;
431075;563536;;;;;
431076;563537;;;;;
431077;563537;;;;;
431080;563539;;;;;
431081;563539;;;;;
431082;563540;;;;;
431083;563542;;;;;
431084;563543;;;;;
431085;563545;;;;;
431086;563547;;;;;
431430;559795;;;;;
431437;559807;;;;;
431454;561388;;;;;
431724;563631;;;;;
431725;563633;;;;;
431726;563635;;;;;
431727;563635;;;;;
431728;563635;;;;;
431729;563636;;;;;
432292;561488;;;;;
432293;561490;;;;;
432294;561492;;;;;
432295;561493;;;;;
432296;561494;;;;;
432297;561494;;;;;
432298;561496;;;;;
432299;561496;;;;;
432301;561498;;;;;
432302;561500;;;;;
430797;561147;;;;;
430798;561147;;;;;
430799;561148;;;;;
430801;561151;;;;;
430802;561153;;;;;
430803;561153;;;;;
430804;561154;;;;;
430805;561154;;;;;
430806;561154;;;;;
430807;561155;;;;;
430808;561155;;;;;
430809;561156;;;;;
430810;561156;;;;;
430811;561156;;;;;
430812;561157;;;;;
430813;561159;;;;;
430814;561159;;;;;
430815;561159;;;;;
430818;561162;;;;;
430820;561166;;;;;
430821;561166;;;;;
430822;561166;;;;;
430823;561168;;;;;
430824;561169;;;;;
430833;561175;;;;;
430834;561176;;;;;
430835;561176;;;;;
430836;561178;;;;;
430837;561178;;;;;
430838;561178;;;;;
430839;561179;;;;;
430840;563489;;;;;
430841;563489;;;;;
431455;561390;;;;;
431457;561394;;;;;
431458;561395;;;;;
431459;561396;;;;;
431461;561400;;;;;
431462;561400;;;;;
431463;561400;;;;;
431464;561401;;;;;
431465;560169;;;;;
431466;560169;;;;;
431467;560171;;;;;
431468;560172;;;;;
431469;560174;;;;;
431470;560176;;;;;
431471;560177;;;;;
432090;561448;;;;;
432091;561450;;;;;
432092;561451;;;;;
432093;561451;;;;;
432095;561454;;;;;
432096;561455;;;;;
432097;561457;;;;;
432098;561458;;;;;
432099;561460;;;;;
432320;562105;;;;;
432321;562106;;;;;
432322;562106;;;;;
432323;562106;;;;;
432324;562107;;;;;
432325;562108;;;;;
432326;562108;;;;;
432327;562108;;;;;
432328;562108;;;;;
432329;562108;;;;;
432330;562108;;;;;
432332;562110;;;;;
432333;562110;;;;;
432334;562111;;;;;
432335;562112;;;;;
432336;562112;;;;;
432337;562112;;;;;
432338;562112;;;;;
432339;562113;;;;;
432340;562113;;;;;
432341;562113;;;;;
430842;563489;;;;;
430843;563489;;;;;
430844;563490;;;;;
430845;563491;;;;;
430846;563492;;;;;
430847;563493;;;;;
430521;561915;;;;;
430522;561916;;;;;
430523;561916;;;;;
430524;561916;;;;;
430525;561916;;;;;
430526;561917;;;;;
430527;561917;;;;;
430528;561917;;;;;
430529;561917;;;;;
430530;561918;;;;;
430531;561919;;;;;
430532;561920;;;;;
431188;556296;;;;;
431190;556298;;;;;
431194;559761;;;;;
431195;559762;;;;;
431196;559763;;;;;
431200;559765;;;;;
431201;559765;;;;;
431202;559765;;;;;
431203;559765;;;;;
431204;559766;;;;;
431205;559766;;;;;
431206;559766;;;;;
431207;559766;;;;;
431208;559767;;;;;
431209;559767;;;;;
431210;559767;;;;;
431211;559767;;;;;
432100;561462;;;;;
432101;561464;;;;;
432102;561464;;;;;
432103;561464;;;;;
432104;561465;;;;;
432105;561465;;;;;
432107;561468;;;;;
432109;561470;;;;;
432110;561472;;;;;
432111;561474;;;;;
432112;561475;;;;;
432114;561478;;;;;
432115;561479;;;;;
432116;561481;;;;;
432117;590320;;;;;
432118;590319;;;;;
432119;590318;;;;;
432120;590776;;;;;
432121;590775;;;;;
431802;562183;;;;;
431803;562183;;;;;
431804;562184;;;;;
431805;562185;;;;;
431806;562185;;;;;
431807;562186;;;;;
431808;562187;;;;;
431809;562188;;;;;
431810;562189;;;;;
431811;562190;;;;;
432342;562113;;;;;
432343;562114;;;;;
430589;561093;;;;;
430590;561094;;;;;
430591;561094;;;;;
430592;561094;;;;;
430593;561094;;;;;
431212;559768;;;;;
431213;559768;;;;;
431214;559768;;;;;
431215;559768;;;;;
431216;559769;;;;;
431217;559769;;;;;
431218;559769;;;;;
431219;559769;;;;;
431235;590806;;;;;
431236;590805;;;;;
431237;590806;;;;;
431238;590805;;;;;
431239;590374;;;;;
431240;590373;;;;;
431256;563556;;;;;
431257;563558;;;;;
431815;562194;;;;;
431816;562194;;;;;
431817;562195;;;;;
431818;562195;;;;;
431819;562196;;;;;
431820;562197;;;;;
430600;561099;;;;;
430603;561107;;;;;
430604;561107;;;;;
430605;561108;;;;;
430606;561109;;;;;
430609;561113;;;;;
430610;561115;;;;;
430611;561116;;;;;
430612;561117;;;;;
430613;561119;;;;;
430614;561120;;;;;
430615;561121;;;;;
430617;561124;;;;;
430623;561130;;;;;
430624;561132;;;;;
430628;561135;;;;;
430629;561135;;;;;
430630;561136;;;;;
430631;561136;;;;;
430632;561136;;;;;
430635;561139;;;;;
430636;561139;;;;;
430637;561140;;;;;
430638;561140;;;;;
431291;563572;;;;;
431292;563572;;;;;
431293;563572;;;;;
431294;563572;;;;;
431295;563573;;;;;
431895;561430;;;;;
431896;561431;;;;;
431897;561431;;;;;
431898;561431;;;;;
431899;561431;;;;;
431905;561433;;;;;
431906;561433;;;;;
431907;561434;;;;;
431908;561434;;;;;
431909;561435;;;;;
431910;561436;;;;;
431911;561437;;;;;
431912;561439;;;;;
431913;561440;;;;;
431914;561440;;;;;
430639;563049;;;;;
430640;563049;;;;;
430641;563051;;;;;
430642;563053;;;;;
430643;563054;;;;;
430644;563054;;;;;
430645;563454;;;;;
430646;563454;;;;;
430648;590506;;;;;
430649;563455;;;;;
430650;563455;;;;;
430651;563455;;;;;
430652;563456;;;;;
430653;563456;;;;;
430654;563456;;;;;
430655;563457;;;;;
430656;563459;;;;;
430657;563460;;;;;
430658;563461;;;;;
430659;563461;;;;;
430660;563463;;;;;
430661;563465;;;;;
430662;563467;;;;;
430665;563472;;;;;
430666;563472;;;;;
430669;563475;;;;;
430670;563475;;;;;
430671;563476;;;;;
430672;563476;;;;;
430673;563476;;;;;
430674;563476;;;;;
430675;563477;;;;;
430676;563477;;;;;
431297;563575;;;;;
431298;563576;;;;;
431299;563577;;;;;
431300;563577;;;;;
431301;563577;;;;;
431302;563577;;;;;
431303;563578;;;;;
431304;563578;;;;;
431305;563579;;;;;
431306;563580;;;;;
431307;563581;;;;;
431308;563581;;;;;
431309;563581;;;;;
431310;563581;;;;;
431311;563582;;;;;
431312;563583;;;;;
431315;563586;;;;;
431317;563589;;;;;
431318;563589;;;;;
431319;563590;;;;;
431320;563592;;;;;
431321;563593;;;;;
431322;563594;;;;;
431323;563594;;;;;
431324;563596;;;;;
431325;563596;;;;;
431326;563597;;;;;
431327;563597;;;;;
431328;563597;;;;;
431329;563599;;;;;
431330;563599;;;;;
431331;563600;;;;;
431332;563600;;;;;
431915;561441;;;;;
431916;561443;;;;;
431920;564029;;;;;
431921;564030;;;;;
431922;564031;;;;;
431926;564036;;;;;
431927;564036;;;;;
431928;564037;;;;;
431929;564037;;;;;
431930;564039;;;;;
431931;564040;;;;;
431932;564040;;;;;
432620;560231;;;;;
432621;560233;;;;;
432622;560235;;;;;
432623;560235;;;;;
432624;560235;;;;;
432625;560236;;;;;
432642;560239;;;;;
432643;560239;;;;;
432644;560240;;;;;
432645;560240;;;;;
432646;560241;;;;;
432647;560242;;;;;
432648;560243;;;;;
432649;560245;;;;;
432651;562140;;;;;
430677;563477;;;;;
430678;563477;;;;;
430679;563478;;;;;
430680;563479;;;;;
430681;563480;;;;;
430683;563482;;;;;
430684;563483;;;;;
430685;563484;;;;;
430686;563485;;;;;
430687;563486;;;;;
430688;563487;;;;;
430689;563488;;;;;
430705;561923;;;;;
431333;563600;;;;;
431336;563603;;;;;
431337;563604;;;;;
431338;563604;;;;;
431340;563606;;;;;
431351;559170;;;;;
431352;559171;;;;;
431364;559172;;;;;
431370;559174;;;;;
431373;559176;;;;;
431375;559179;;;;;
431376;559180;;;;;
431970;562197;;;;;
431971;562198;;;;;
431972;562199;;;;;
431973;560249;;;;;
431974;560251;;;;;
431975;560251;;;;;
431976;560252;;;;;
431977;560252;;;;;
431978;560252;;;;;
430724;561926;;;;;
430725;561926;;;;;
430726;561926;;;;;
430727;561927;;;;;
430728;561929;;;;;
430729;561932;;;;;
430730;561932;;;;;
430731;561934;;;;;
430732;561935;;;;;
430733;561937;;;;;
430734;561939;;;;;
430738;561942;;;;;
431377;559180;;;;;
431378;559181;;;;;
431379;559181;;;;;
431380;590919;;;;;
431381;590918;;;;;
431382;591094;;;;;
431383;590917;;;;;
431384;590916;;;;;
431385;590915;;;;;
431386;590914;;;;;
431387;590913;;;;;
431388;590912;;;;;
431389;590774;;;;;
431390;591093;;;;;
431391;590953;;;;;
431392;590952;;;;;
431393;590481;;;;;
431394;590480;;;;;
431395;590479;;;;;
431396;590478;;;;;
431397;590477;;;;;
431398;590476;;;;;
431399;590475;;;;;
431400;590474;;;;;
431401;590473;;;;;
431402;590472;;;;;
