cc_cb_code;cc_cd_code;cc_creadat;cc_majdate;cc_majsrc;cc_abddate;cc_abdsrc
4610788;487171;18/10/2006;;;;
4613275;439451;24/10/2007;;;;
4636006;436169;20/09/2010;;;;
4607191;503517;23/02/2005;;;;
4596977;503517;30/01/2001;;;;
4630441;503517;10/05/2011;;;;
4597034;436747;30/01/2001;;;;
4597205;436747;20/06/2003;;;;
17192044;492591;27/01/2020;;;;
7539122;430799;26/11/2013;;;;
5059731;467186;09/02/2012;;;;
37158502;467186;09/03/2023;;;;
4598168;506606;13/11/2008;;;;
4596033;506606;30/01/2001;;;;
4603447;440933;15/05/2004;;;;
4625964;493687;27/03/2008;;;;
4605064;493687;02/01/2003;;;;
4629038;429024;30/07/2008;;;;
4608035;435013;20/07/2005;;;;
4600644;426414;01/01/2002;;;;
25267298;426414;18/08/2021;;;;
25267297;426414;18/08/2021;;;;
15459279;426414;31/07/2019;;;;
4606019;427009;19/08/2010;;;;
4608590;435491;16/01/2006;;;;
4607217;463763;29/07/2008;;;;
4635221;1583170;26/01/2011;;;;
4605488;431414;01/03/2006;;;;
7134466;436561;22/07/2013;;;;
4610396;497863;26/01/2006;;;;
4614420;497863;31/07/2007;;;;
4596870;556200;07/07/2005;;;;
4606920;556200;03/08/2005;;;;
4609695;3311423;04/02/2008;;;;
4603456;436943;28/10/2004;;;;
37112104;472770;07/03/2023;;;;
4601701;461365;28/05/2004;;;;
4613273;438135;24/10/2007;;;;
4632216;436606;10/04/2009;;;;
4632217;436606;10/04/2009;;;;
23569062;503643;11/05/2021;;;;
4628030;436081;09/06/2008;;;;
4628066;436081;20/03/2008;;;;
4604110;432803;01/10/2004;;;;
6816210;489914;26/06/2013;;;;
6816211;489914;26/06/2013;;;;
4604751;489914;20/07/2007;;;;
4637393;491260;30/11/2010;;;;
10874661;431785;07/02/2017;;;;
4597603;431922;15/11/2002;;;;
4613653;437330;07/09/2012;;;;
4624930;437330;05/01/2010;;;;
4630303;457143;27/08/2009;;;;
4601850;457143;19/04/2004;;;;
4639280;439888;21/02/2012;;;;
36650672;426488;10/02/2023;;;;
18065314;9315265;16/04/2020;;;;
16714593;406188;07/12/2019;;;;
4616732;1578944;29/08/2012;;;;
7742962;1578944;23/01/2014;;;;
22624147;9430143;09/03/2021;;;;
4613115;488655;16/05/2006;;;;
4611519;486131;03/11/2006;;;;
4599172;462461;30/01/2001;;;;
4630360;433722;10/03/2009;;;;
4605471;496444;28/09/2003;;;;
4609729;487529;31/03/2005;;;;
4610754;433868;04/02/2010;;;;
4625509;430935;12/01/2009;;;;
33184418;430077;09/08/2022;;;;
4614988;3367745;03/02/2010;;;;
4625291;426282;06/01/2009;;;;
4600016;431895;04/10/2004;;;;
4604374;436056;08/01/2010;;;;
4603526;505914;03/06/2004;;;;
4607258;467169;21/03/2005;;;;
12932591;1528390;05/06/2018;;;;
34812900;430411;03/12/2009;;;;
4594317;430411;30/01/2001;;;;
8160913;937326;13/05/2014;;;;
4600611;490357;30/01/2001;;;;
4602252;653799;01/01/2002;;;;
4634042;653799;14/04/2010;;;;
4632771;3368381;23/11/2009;;;;
8142674;463082;06/05/2014;;;;
7226809;463082;23/08/2013;;;;
4612491;461201;05/11/2007;;;;
4602985;430054;02/07/2004;;;;
40394671;765479;10/05/2021;;;;
16697635;765479;04/12/2019;;;;
33287782;765479;17/08/2022;;;;
43169717;765479;02/02/2024;;;;
37046817;765479;03/03/2023;;;;
28875299;430111;11/01/2022;;;;
7134471;425154;22/07/2013;;;;
6775267;1613495;08/08/2002;;;;
4640136;507920;07/06/2012;;;;
6475729;1625021;27/05/2013;;;;
4609236;485297;17/01/2012;;;;
4602988;432098;02/07/2004;;;;
4607230;440085;03/10/2005;;;;
4595943;426658;25/05/2004;;;;
4597946;492599;06/02/2003;;;;
4631765;508472;30/11/2009;;;;
19086436;508472;01/07/2020;;;;
19086434;508472;01/07/2020;;;;
8072275;508472;20/08/2002;;;;
4609144;441251;19/08/2005;;;;
4606624;431004;19/01/2007;;;;
4619844;427371;22/07/2010;;;;
4624301;427933;02/07/2009;;;;
4598292;490265;04/05/2005;;;;
17195587;430603;27/01/2020;;;;
4609731;456838;31/03/2005;;;;
4635657;433880;23/02/2011;;;;
4610929;435858;18/10/2006;;;;
25240105;451607;16/08/2021;;;;
4605790;432438;10/02/2004;;;;
7264244;8163906;05/09/2013;;;;
6007250;437901;01/01/2004;;;;
7326946;8163267;24/09/2013;;;;
4631284;431082;15/09/2009;;;;
38227939;436854;10/05/2023;;;;
4613985;471816;06/11/2007;;;;
23336425;431913;10/03/2009;;;;
4606953;434636;26/01/2007;;;;
4635863;434636;20/02/2012;;;;
4604109;434636;01/10/2004;;;;
4595391;432181;26/06/2003;;;;
4605291;463261;26/06/2004;;;;
4641015;463261;29/03/2012;;;;
7478996;430729;07/11/2013;;;;
7478997;430729;07/11/2013;;;;
4641843;969691;17/04/2012;;;;
4602995;461789;15/07/2004;;;;
4607908;461789;14/01/2010;;;;
4636021;509038;26/04/2010;;;;
10990476;425698;04/06/2013;;;;
12360698;436026;27/05/2013;;;;
18384354;447469;15/05/2020;;;;
4634250;426772;04/05/2010;;;;
4610651;449188;31/10/2006;;;;
4605047;449188;30/01/2001;;;;
4907153;449188;30/10/2012;;;;
4640864;503837;19/04/2012;;;;
7681506;503837;08/01/2014;;;;
17293474;437208;05/02/2020;;;;
4611448;430884;21/11/2006;;;;
4603664;489384;10/04/2001;;;;
4614879;;11/06/2007;;;;
4602559;437883;28/04/2004;;;;
8951698;487775;28/01/2015;;;;
4597831;3290621;01/02/2010;;;;
4634154;3290621;01/02/2010;;;;
21625713;1088375;03/08/2009;;;;
21625714;1088375;23/12/2020;;;;
4601014;427568;01/02/2006;;;;
4594382;507193;28/04/2004;;;;
4599974;433658;30/01/2001;;;;
7035409;3275905;15/07/2013;;;;
4617952;491563;04/11/2010;;;;
4608188;466988;21/03/2005;;;;
4597651;488353;26/02/2007;;;;
4609282;492044;18/01/2006;;;;
8570819;467928;10/09/2014;;;;
4604758;435706;24/07/2007;;;;
4631219;440211;09/04/2009;;;;
4605463;440928;01/01/2004;;;;
4603516;462168;28/05/2004;;;;
4603517;462168;28/05/2004;;;;
4623628;3306945;11/10/2010;;;;
4605081;430327;01/01/2003;;;;
4613096;444380;15/05/2006;;;;
4613094;444380;15/05/2006;;;;
33615778;430671;06/09/2022;;;;
4609277;430671;18/01/2006;;;;
8737542;488154;29/10/2014;;;;
4603678;431018;27/09/2004;;;;
4609714;434543;01/02/2011;;;;
15468609;425673;01/08/2019;;;;
15515024;425673;07/08/2019;;;;
15502790;425673;06/08/2019;;;;
4614442;635589;18/09/2007;;;;
4609924;432343;03/01/2008;;;;
6109654;503655;10/04/2013;;;;
6109653;503655;16/01/2006;;;;
4627838;463996;18/11/2008;;;;
5653346;463996;11/02/2013;;;;
8074694;507205;28/10/2008;;;;
4612150;488066;23/08/2007;;;;
4606494;658284;07/02/2005;;;;
6689171;658284;14/06/2013;;;;
7259812;515843;04/09/2013;;;;
4631568;486766;23/07/2009;;;;
8114243;486766;25/04/2014;;;;
10718177;8172856;02/01/2017;;;;
4630671;462813;08/07/2008;;;;
4597611;462813;18/10/2004;;;;
7558291;3321987;29/11/2013;;;;
17810277;452038;23/03/2020;;;;
4630288;451799;21/01/2009;;;;
4623343;437019;29/11/2011;;;;
4610226;489523;06/04/2010;;;;
4610225;489523;06/04/2010;;;;
7134472;474604;22/07/2013;;;;
8737543;426087;29/10/2014;;;;
4605878;973182;27/11/2006;;;;
4609656;430680;01/02/2011;;;;
5549331;471823;25/01/2013;;;;
4625307;431930;06/01/2009;;;;
10870103;1203911;16/04/2013;;;;
5501347;1203911;17/11/2011;;;;
19349267;436829;21/07/2020;;;;
18379878;8292543;14/05/2020;;;;
23159138;499991;15/04/2021;;;;
4596649;501943;05/08/2008;;;;
4601958;455812;08/08/2002;;;;
4608378;1614463;09/12/2004;;;;
4611471;462695;20/11/2006;;;;
4597100;461058;20/06/2002;;;;
8692418;458285;23/12/2009;;;;
4628999;509037;04/09/2008;;;;
14006459;507397;17/01/2019;;;;
4604749;434643;20/07/2007;;;;
4612490;427938;05/11/2007;;;;
4594390;430836;28/04/2004;;;;
4627625;509099;29/12/2009;;;;
4633468;509099;22/12/2011;;;;
4603627;492103;20/08/2002;;;;
11656077;439819;28/07/2017;;;;
4601125;426223;06/02/2003;;;;
6300052;544380;30/04/2013;;;;
4920529;439247;05/11/2012;;;;
17044867;431564;30/11/2019;;;;
4627837;431564;18/11/2008;;;;
4594335;496345;30/01/2001;;;;
4622676;432607;05/02/2009;;;;
7204418;451090;14/08/2013;;;;
8790354;451090;14/11/2014;;;;
4603552;425714;11/12/2003;;;;
4636095;430891;29/11/2010;;;;
4640986;428921;31/01/2012;;;;
4600030;491802;26/04/2005;;;;
4604746;426687;20/07/2007;;;;
4605748;426687;20/12/2004;;;;
8592353;507179;18/09/2014;;;;
6107090;468883;10/04/2013;;;;
4594424;468883;22/06/2012;;;;
4608781;434751;28/07/2005;;;;
4599004;438326;01/04/2011;;;;
4605630;438667;20/10/2004;;;;
7164564;432798;31/07/2013;;;;
36852897;967118;21/02/2023;;;;
5589665;967118;31/01/2013;;;;
22910502;;26/03/2021;;;;
4599958;486264;12/12/2003;;;;
4641302;465344;16/04/2012;;;;
5873491;435455;13/03/2013;;;;
4612691;435455;30/09/2010;;;;
4632640;441127;30/06/2009;;;;
4636548;8137345;27/06/2011;;;;
8288625;427937;17/06/2014;;;;
11097632;977989;24/03/2017;;;;
11097628;977989;21/01/2014;;;;
10841732;973180;01/07/2013;;;;
4598990;497895;30/01/2001;;;;
44809698;431212;15/05/2024;;;;
4632894;437003;19/12/2011;;;;
4609570;435461;16/01/2008;;;;
21883320;1503101;15/01/2021;;;;
29171965;1503101;26/01/2022;;;;
15955586;439249;25/09/2019;;;;
4614713;434446;03/11/2006;;;;
4632342;431305;15/12/2011;;;;
4633204;427329;28/07/2009;;;;
4607866;432427;17/07/2009;;;;
4633210;432427;28/07/2009;;;;
4607563;432427;17/07/2009;;;;
7470307;635261;05/11/2013;;;;
4600045;431066;19/04/2004;;;;
7177826;8163270;05/08/2013;;;;
4602493;426602;30/01/2001;;;;
29238838;457544;28/01/2022;;;;
4634251;467357;04/05/2010;;;;
4596479;438654;25/05/2009;;;;
34934817;488357;14/11/2022;;;;
4625975;426630;20/02/2008;;;;
15249342;426630;08/07/2019;;;;
4606523;467208;09/02/2005;;;;
4607749;486122;21/03/2005;;;;
7188376;472388;08/08/2013;;;;
15955585;435708;25/09/2019;;;;
4637501;489787;25/01/2011;;;;
4633298;434606;20/07/2009;;;;
23594019;502390;12/05/2021;;;;
23266338;502390;23/04/2021;;;;
25545064;501396;02/09/2021;;;;
11007382;1577019;21/01/2013;;;;
4632261;416044;22/07/2009;;;;
4613050;494345;12/05/2006;;;;
4606368;439506;06/07/2012;;;;
13232560;439506;27/08/2018;;;;
34403297;436917;13/10/2022;;;;
4628755;490600;17/11/2008;;;;
4603789;438170;18/07/2006;;;;
4608187;472445;21/03/2005;;;;
4597456;8217657;05/09/2006;;;;
6855892;8174140;01/07/2013;;;;
19140516;;05/07/2020;;;;
22364308;434490;19/02/2021;;;;
21912417;434490;18/01/2021;;;;
11721681;434490;11/08/2017;;;;
4608302;434490;14/11/2005;;;;
4622725;453037;01/02/2010;;;;
4608380;3477505;09/12/2004;;;;
22081717;488973;15/09/2020;;;;
7728039;;21/01/2014;;;;
39374832;472423;04/07/2023;;;;
22841391;439498;23/03/2021;;;;
24877224;430925;23/07/2021;;;;
4597947;550119;06/02/2003;;;;
4610277;550119;20/02/2007;;;;
43928099;426837;20/12/2004;;;;
4607266;426024;20/03/2007;;;;
4614088;436069;21/11/2007;;;;
4603084;436830;24/05/2004;;;;
4635534;487155;22/02/2011;;;;
4605877;472850;27/11/2006;;;;
11123653;1203619;22/02/2013;;;;
4598943;432912;17/04/2003;;;;
4606544;3244535;08/12/2004;;;;
17332865;447641;07/02/2020;;;;
8464279;474413;05/08/2014;;;;
5264545;474413;20/12/2012;;;;
42771617;474413;01/01/2003;;;;
4606932;474413;17/08/2005;;;;
8464280;474413;05/08/2014;;;;
4601647;438291;24/05/2004;;;;
4610469;438291;20/09/2006;;;;
4617943;3182459;14/10/2010;;;;
29285224;3306949;31/01/2022;;;;
4610268;504055;19/02/2007;;;;
4610013;429642;21/10/2004;;;;
4603872;435550;24/05/2004;;;;
39262835;457741;27/06/2023;;;;
29450979;457741;09/02/2022;;;;
4607875;490691;06/10/2005;;;;
5144866;426234;09/03/2012;;;;
10978635;435826;19/06/2013;;;;
4605918;3249335;28/04/2004;;;;
16547985;3241655;21/11/2019;;;;
4605045;426459;30/01/2001;;;;
4635225;;26/01/2011;;;;
16702822;9132870;06/12/2019;;;;
16702823;9132870;06/12/2019;;;;
4603786;430286;01/01/2002;;;;
4608596;488613;17/01/2006;;;;
4622720;488613;01/02/2010;;;;
19830756;438104;24/08/2020;;;;
8781058;1605176;12/11/2014;;;;
22815202;3321661;22/03/2021;;;;
22935137;3320381;30/03/2021;;;;
4614639;430081;26/03/2007;;;;
4598929;427267;02/05/2003;;;;
30056752;466556;10/03/2022;;;;
4608932;984376;30/10/2007;;;;
4598937;439880;02/05/2003;;;;
4599042;439880;11/07/2003;;;;
4599043;439880;11/07/2003;;;;
25134209;9495748;06/08/2021;;;;
14842625;9217348;20/05/2019;;;;
4614428;434171;08/08/2007;;;;
33930977;9226937;15/06/2022;;;;
16550753;;19/09/2019;;;;
6479265;1271744;27/05/2013;;;;
4614836;1271744;25/09/2007;;;;
4637355;489497;13/05/2011;;;;
4606446;1528708;20/05/2004;;;;
24467298;3318141;29/06/2021;;;;
4614797;3318141;03/11/2006;;;;
4611517;432436;03/11/2006;;;;
15505316;426201;06/08/2019;;;;
15521022;496343;08/08/2019;;;;
7617522;931566;16/12/2013;;;;
20292579;931566;24/09/2020;;;;
11010726;973187;02/07/2013;;;;
4637955;8293175;02/12/2011;;;;
6639570;429251;10/06/2013;;;;
12653537;984382;20/03/2018;;;;
8433879;984382;24/07/2014;;;;
21936768;;20/01/2021;;;;
10803924;1235289;23/01/2017;;;;
44176097;3287425;04/04/2024;;;;
12847426;1788559;11/05/2018;;;;
17201655;9189500;28/01/2020;;;;
8737540;431808;29/10/2014;;;;
4608131;437762;16/11/2005;;;;
4629329;433862;02/07/2008;;;;
7049810;978941;16/07/2013;;;;
4601972;436020;15/05/2004;;;;
15004839;436020;11/06/2019;;;;
4603944;436020;21/05/2004;;;;
4613009;472066;30/07/2007;;;;
7959601;3307587;18/03/2014;;;;
6945169;1577989;08/07/2013;;;;
4603200;430873;11/10/2004;;;;
7356082;694462;03/10/2013;;;;
22082023;;30/01/2021;;;;
4597932;3290935;01/02/2010;;;;
8787969;499321;14/11/2014;;;;
7531745;9140543;22/11/2013;;;;
7617525;471292;16/12/2013;;;;
7166339;463997;31/07/2013;;;;
4610208;491129;25/07/2006;;;;
4636365;935741;30/09/2011;;;;
11652177;;26/05/2010;;;;
4606836;440513;17/11/2005;;;;
7609217;708552;12/12/2013;;;;
4636696;435159;20/06/2011;;;;
4608930;431805;30/10/2007;;;;
7259809;515842;04/09/2013;;;;
5941329;456628;20/03/2013;;;;
8074696;507202;14/04/2014;;;;
37834994;490276;16/05/2006;;;;
4607223;436716;03/10/2005;;;;
4594862;506919;19/07/2012;;;;
10940275;723563;21/02/2017;;;;
22276290;9436217;13/02/2021;;;;
22790535;9436217;19/03/2021;;;;
8261045;706289;10/06/2014;;;;
30313701;9104069;07/12/2019;;;;
43805217;476091;16/07/2013;;;;
4624837;429834;19/01/2010;;;;
4599710;504160;20/06/2002;;;;
22847783;;24/03/2021;;;;
17201652;3640068;28/01/2020;;;;
15491556;485950;05/08/2019;;;;
22466978;9434295;26/02/2021;;;;
4607269;440022;20/03/2007;;;;
4621160;3309176;21/01/2010;;;;
10803922;1376060;23/01/2017;;;;
18457665;9387258;20/05/2020;;;;
16701487;9404862;06/12/2019;;;;
11617302;429415;21/07/2017;;;;
16701479;9391425;06/12/2019;;;;
17213154;9270222;29/01/2020;;;;
4623669;436856;25/01/2012;;;;
4594389;436856;28/04/2004;;;;
24851633;3323575;21/07/2021;;;;
4637958;474814;02/12/2011;;;;
6109651;465118;16/01/2006;;;;
21349234;9429186;04/12/2020;;;;
22634338;497616;09/03/2021;;;;
4619392;463783;30/08/2010;;;;
18379879;9322962;14/05/2020;;;;
14843891;9046468;20/05/2019;;;;
16702821;9137665;06/12/2019;;;;
4631514;422209;27/07/2009;;;;
4636695;440261;20/06/2011;;;;
4638826;9243259;29/12/2011;;;;
4617941;3182467;14/10/2010;;;;
34015458;9145662;26/09/2022;;;;
4638683;437383;22/11/2011;;;;
27533541;9225999;23/11/2021;;;;
17432033;9225999;17/02/2020;;;;
22872755;435010;25/03/2021;;;;
7259811;1177978;04/09/2013;;;;
25240104;9361668;16/08/2021;;;;
36862818;9253176;22/02/2023;;;;
6365013;8172536;14/05/2013;;;;
4632263;436772;22/07/2009;;;;
45178025;;06/06/2024;;;;
4617882;432799;27/05/2011;;;;
22606835;;08/03/2021;;;;
27470820;9225997;22/11/2021;;;;
6337490;8172219;07/05/2013;;;;
7201940;1625335;13/08/2013;;;;
34015457;9146307;26/09/2022;;;;
18296690;9399105;07/05/2020;;;;
14843890;9055099;20/05/2019;;;;
15566833;9252221;14/08/2019;;;;
29285223;9393337;31/01/2022;;;;
8464288;434626;05/08/2014;;;;
24884579;9340867;23/07/2021;;;;
17910139;9432380;31/03/2020;;;;
30342497;9133183;23/03/2022;;;;
8433877;984388;24/07/2014;;;;
44891937;487949;02/12/2019;;;;
22892897;;26/03/2021;;;;
21878837;489107;14/01/2021;;;;
4595811;471896;17/04/2003;;;;
33186338;9254143;09/08/2022;;;;
36626661;472073;09/02/2023;;;;
4601464;427218;21/07/2009;;;;
4631502;427094;24/07/2009;;;;
4632116;427094;17/07/2009;;;;
4636096;434820;29/11/2010;;;;
4604401;434820;03/07/2004;;;;
4596574;434820;10/04/2001;;;;
44097377;;29/03/2024;;;;
16887397;;24/12/2019;;;;
4601441;9140871;23/07/2012;;;;
36627300;472070;09/02/2023;;;;
4629855;462389;06/01/2009;;;;
15505318;425649;06/08/2019;;;;
22876276;;25/03/2021;;;;
22101860;437037;01/02/2021;;;;
33275306;;17/08/2022;;;;
11003602;791740;06/12/2012;;;;
22496119;9130630;01/03/2021;;;;
22414529;9434301;23/02/2021;;;;
4609685;434832;30/01/2008;;;;
28924257;9137662;12/01/2022;;;;
36746978;9446462;15/02/2023;;;;
45609697;9446462;03/07/2024;;;;
4601438;;23/07/2012;;;;
36608421;;08/02/2023;;;;
36746979;9254138;15/02/2023;;;;
22216098;9367103;09/02/2021;;;;
36538661;9243586;06/02/2023;;;;
33186026;9133175;10/08/2022;;;;
28828898;;07/01/2022;;;;
33933556;9528721;07/08/2019;;;;
35496097;;08/12/2022;;;;
45460898;;25/06/2024;;;;
36608422;;08/02/2023;;;;
30342498;9132216;23/03/2022;;;;
42151457;9179269;06/12/2023;;;;
8357058;;02/07/2014;;;;
4601440;;23/07/2012;;;;
27470817;9225993;22/11/2021;;;;
27430545;;21/11/2021;;;;
18208034;9186617;26/11/2019;;;;
16584040;9186617;26/11/2019;;;;
22871160;9139588;25/03/2021;;;;
36641700;9254140;09/02/2023;;;;
37990497;;25/04/2023;;;;
45728105;494368;31/08/2004;;;;
18437511;488401;19/05/2020;;;;
10801874;1581179;21/01/2017;;;;
5320850;435084;03/01/2013;;;;
4614588;488987;13/03/2007;;;;
8357057;;02/07/2014;;;;
11655731;;28/07/2017;;;;
4604942;437651;25/03/2005;;;;
4627983;426869;16/07/2009;;;;
4633303;426869;20/07/2009;;;;
8114244;;25/04/2014;;;;
4633362;427012;23/09/2009;;;;
4633199;610600;28/07/2009;;;;
4610430;427214;20/02/2006;;;;
4631510;465317;27/07/2009;;;;
22173233;499811;05/02/2021;;;;
4632111;499811;17/07/2009;;;;
9746706;1661182;15/03/2016;;;;
29236900;;28/01/2022;;;;
4630968;416043;27/07/2009;;;;
5060692;441133;27/11/2012;;;;
13919078;;02/01/2019;;;;
19875249;;27/08/2020;;;;
14988535;448705;24/12/2018;;;;
4603705;547879;15/05/2004;;;;
28329404;426985;16/12/2021;;;;
4635938;426985;02/12/2010;;;;
4622132;547880;29/06/2011;;;;
42362030;427950;12/12/2023;;;;
4633312;463192;20/07/2009;;;;
4941668;489913;26/07/2012;;;;
4941667;489913;26/07/2012;;;;
4604112;434817;01/10/2004;;;;
6084049;8179257;19/05/2004;;;;
4609679;436032;28/01/2005;;;;
4608193;472425;22/03/2005;;;;
4625796;472425;27/12/2007;;;;
4629730;439828;13/08/2012;;;;
4614596;436756;26/03/2007;;;;
4608361;470060;22/10/2007;;;;
6819411;439451;26/06/2013;;;;
4609832;492591;03/08/2005;;;;
4614076;436561;25/10/2007;;;;
4608455;438135;15/12/2005;;;;
16527730;431026;20/11/2019;;;;
4638140;436988;20/10/2011;;;;
4597036;426848;30/01/2001;;;;
7940401;489914;13/03/2014;;;;
4604070;433888;10/07/2009;;;;
17910137;9425988;31/03/2020;;;;
4607949;430935;24/10/2005;;;;
4596559;491109;23/08/2002;;;;
4639554;430411;06/02/2012;;;;
4643479;430411;02/02/2012;;;;
36824418;;20/02/2023;;;;
37046819;765479;03/03/2023;;;;
45456417;765479;25/06/2024;;;;
6154146;430111;15/04/2013;;;;
4601132;464910;02/01/2003;;;;
29945382;507818;04/03/2022;;;;
4630287;486594;21/01/2009;;;;
16701475;492599;06/12/2019;;;;
33184417;441251;19/08/2005;;;;
4640409;473005;17/02/2012;;;;
4607122;426686;29/07/2005;;;;
11443666;501069;25/03/2010;;;;
17863748;9445508;26/03/2020;;;;
36142833;425698;16/01/2023;;;;
4632566;984069;28/09/2009;;;;
4639095;426772;13/04/2011;;;;
14843889;449188;20/05/2019;;;;
4611450;430884;21/11/2006;;;;
4632105;;17/07/2009;;;;
4602122;488154;01/01/2003;;;;
9959498;635589;01/06/2016;;;;
37097700;463996;07/03/2023;;;;
4598304;507205;28/10/2008;;;;
8073603;507205;14/04/2014;;;;
4606602;427724;01/03/2006;;;;
4594965;452038;12/04/2002;;;;
4596777;643247;10/08/2012;;;;
18437518;9423750;19/05/2020;;;;
4611150;426087;15/02/2007;;;;
4609658;430683;01/02/2011;;;;
25065420;3191095;03/08/2021;;;;
12933217;432808;11/08/2017;;;;
4640006;1614463;15/02/2012;;;;
4610872;486213;31/01/2006;;;;
4601901;496345;01/01/2002;;;;
11070887;468883;20/03/2017;;;;
4607226;485781;03/10/2005;;;;
14979943;9249976;06/06/2019;;;;
15974780;439249;26/09/2019;;;;
4604050;504014;26/10/2004;;;;
15183809;466925;01/07/2019;;;;
4604603;426602;10/09/2002;;;;
15086135;659882;20/06/2019;;;;
4637460;3402309;12/07/2010;;;;
10797927;1598136;09/10/2012;;;;
4611233;3223442;01/08/2006;;;;
15892231;435879;19/09/2019;;;;
4604396;463974;03/07/2004;;;;
4604313;439074;08/01/2010;;;;
29268899;431753;31/01/2022;;;;
18568083;3308236;28/05/2020;;;;
17286114;1580868;04/02/2020;;;;
4622767;427589;10/07/2009;;;;
4604459;490691;05/10/2005;;;;
15232382;9207424;05/07/2019;;;;
16547986;3241655;21/11/2019;;;;
14862850;9436216;22/05/2019;;;;
17304709;430071;06/02/2020;;;;
4634941;486786;10/02/2011;;;;
25267299;426201;18/08/2021;;;;
4609093;433660;09/02/2012;;;;
4601971;436020;15/05/2004;;;;
45395622;474983;21/06/2024;;;;
4598573;474343;21/06/2011;;;;
24482022;431025;20/11/2019;;;;
22791784;436724;19/03/2021;;;;
22512427;9144696;02/03/2021;;;;
7428633;974779;23/10/2013;;;;
14862851;9434295;22/05/2019;;;;
28685857;428485;30/12/2021;;;;
4608197;438875;22/03/2005;;;;
29171967;582469;26/01/2022;;;;
4606546;424945;08/12/2004;;;;
7147425;427567;25/07/2013;;;;
20292577;9280386;24/09/2020;;;;
26108259;9086782;30/09/2021;;;;
4601705;463783;28/05/2004;;;;
22929123;9502790;30/03/2021;;;;
17392997;9353655;13/02/2020;;;;
17432034;9225999;17/02/2020;;;;
25240103;9361668;16/08/2021;;;;
33887141;9190145;21/07/2020;;;;
36766500;9446470;16/02/2023;;;;
4632279;427094;22/07/2009;;;;
11702509;472548;08/08/2017;;;;
25469858;9133496;06/12/2019;;;;
22101859;437037;01/02/2021;;;;
36886843;;23/02/2023;;;;
15974779;9415419;26/09/2019;;;;
38379619;;17/05/2023;;;;
38379620;;17/05/2023;;;;
10929641;;17/02/2017;;;;
27430547;9115904;21/11/2021;;;;
4635794;468735;02/08/2012;;;;
4607831;486162;05/11/2004;;;;
4607869;426869;17/07/2009;;;;
4638428;489651;03/10/2011;;;;
4614903;474982;12/07/2007;;;;
18073970;452711;16/04/2020;;;;
4633211;427950;28/07/2009;;;;
4632361;422211;22/07/2009;;;;
