ps_code;ps_numero;ps_1;ps_2;ps_cs_code;ps_ti_code;ps_type;ps_fonct;ps_etat;ps_preaff;ps_comment;ps_creadat;ps_majdate;ps_majsrc;ps_abddate;ps_abdsrc
PS000000071057;2;FO000000092200;FO000000093328;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071058;3;FO000000092201;FO000000093329;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071059;4;FO000000092202;FO000000093330;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071060;5;FO000000092203;FO000000093331;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071061;6;FO000000092204;FO000000093332;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071062;7;FO000000092205;FO000000093333;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071063;8;FO000000092206;FO000000093334;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071064;9;FO000000092207;FO000000093335;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071065;10;FO000000092208;FO000000093336;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071066;11;FO000000092209;FO000000093337;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071067;12;FO000000092210;FO000000093338;1797520;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071068;1;FO000000092211;FO000000093339;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071069;2;FO000000092212;FO000000093340;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071070;3;FO000000092213;FO000000093341;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071072;4;FO000000092214;FO000000093342;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071074;5;FO000000092215;FO000000093343;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071075;6;FO000000092216;FO000000093344;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071076;7;FO000000092217;FO000000093345;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071077;8;FO000000092218;FO000000093346;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071078;9;FO000000092219;FO000000093347;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071079;10;FO000000092220;FO000000093348;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071080;11;FO000000092221;FO000000093349;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071081;12;FO000000092222;FO000000093350;1797521;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071082;1;FO000000092223;FO000000084015;1960512;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071083;2;FO000000092224;FO000000084016;1960512;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000071084;3;FO000000092225;FO000000084017;1960512;;SFU;EP;;;;05/07/2023 00:00;;;;
